feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
2.3.1.1: Amino-acid N-acetyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.406630316167083	-0.0614602574130574	0.317525550281305	0.145552328056795	0.565156532945397	0.145552328056795	0.565156532945397	NA	abundance	105	71
2.3.1.35: Glutamate N-acetyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.406630316167083	-0.0614602574130574	0.317525550281305	0.145586471650114	0.56526016243138	0.145586471650114	0.56526016243138	NA	abundance	105	71
1.17.1.8: 4-hydroxy-tetrahydrodipicolinate reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.456608915483586	0.114219139135528	0.235353925587891	0.150232649489618	0.573665089409747	0.150232649489618	0.573665089409747	NA	abundance	105	86
2.1.1.198: 16S rRNA (cytidine(1402)-2'-O)-methyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.508048947900427	0.114219139135528	0.270258920095768	0.150737284298213	0.574295940391088	0.150737284298213	0.574295940391088	NA	abundance	105	79
6.3.2.8: UDP-N-acetylmuramate--L-alanine ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.42095040002366	0.114219139135528	0.211019034459051	0.152082689421589	0.577154605548282	0.152082689421589	0.577154605548282	NA	abundance	105	89
2.7.2.8: Acetylglutamate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.398943277267567	-0.0614602574130574	0.316417786847031	0.152260692840716	0.577338924728765	0.152260692840716	0.577338924728765	NA	abundance	105	55
4.2.1.11: Phosphopyruvate hydratase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.500602107668526	-0.0614602574130574	0.303807183101865	0.159169155480967	0.589840679001514	0.159169155480967	0.589840679001514	NA	abundance	105	49
1.1.1.69: Gluconate 5-dehydrogenase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.243768438275496	0.114219139135528	0.250659724959239	0.159214561666746	0.589857506213097	0.159214561666746	0.589857506213097	NA	abundance	105	90
2.7.4.1: Polyphosphate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.315691697416538	-0.0614602574130574	0.265222807275369	0.161015107101209	0.592231933511373	0.161015107101209	0.592231933511373	NA	abundance	105	63
1.3.1.108: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.223704611196443	0.114219139135528	0.23791572667944	0.161245493568175	0.592445199283685	0.161245493568175	0.592445199283685	NA	abundance	105	89
1.12.7.2: Ferredoxin hydrogenase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.422261519987817	0.114219139135528	0.218616625833606	0.164521520479553	0.59753510177812	0.164521520479553	0.59753510177812	NA	abundance	105	89
2.7.8.26: Adenosylcobinamide-GDP ribazoletransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.679178652882288	0.114219139135528	0.395304705283371	0.164781357156069	0.598120758538293	0.164781357156069	0.598120758538293	NA	abundance	105	42
2.4.2.8: Hypoxanthine phosphoribosyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.438607841945185	0.114219139135528	0.232187067472431	0.168747042289608	0.60362295666166	0.168747042289608	0.60362295666166	NA	abundance	105	89
2.1.1.319: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.329389520132614	-0.0614602574130574	0.278984468629856	0.168877971286715	0.603840205862138	0.168877971286715	0.603840205862138	NA	abundance	105	72
5.4.2.7: Phosphopentomutase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.371480919736901	-0.0614602574130574	0.312488751567318	0.170637165207989	0.606443333492284	0.170637165207989	0.606443333492284	NA	abundance	105	90
3.1.1.29: Aminoacyl-tRNA hydrolase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.217354381737112	0.114219139135528	0.2387406365625	0.171553697434697	0.607885714412484	0.171553697434697	0.607885714412484	NA	abundance	105	80
6.3.4.5: Argininosuccinate synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.426202630375404	-0.0614602574130574	0.354306961325639	0.174416852479068	0.612215020588937	0.174416852479068	0.612215020588937	NA	abundance	105	61
2.4.1.25: 4-alpha-glucanotransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.466539222180784	0.114219139135528	0.256344369734089	0.175509183692936	0.613735330229178	0.175509183692936	0.613735330229178	NA	abundance	105	75
4.3.2.2: Adenylosuccinate lyase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.454206313536545	0.114219139135528	0.248417765485607	0.176864198094026	0.615336472267669	0.176864198094026	0.615336472267669	NA	abundance	105	90
2.8.4.4: [Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.404126202668442	0.114219139135528	0.211882770885446	0.177449700805683	0.615988642771163	0.177449700805683	0.615988642771163	NA	abundance	105	88
5.1.3.32: L-rhamnose mutarotase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.547491790507495	-0.0614602574130574	0.437874444826664	0.188001616394298	0.630926601812207	0.188001616394298	0.630926601812207	NA	abundance	105	23
2.1.1.319: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.517963128365584	0.114219139135528	0.303149381875218	0.18922267972001	0.632700297989634	0.18922267972001	0.632700297989634	NA	abundance	105	72
4.1.1.23: Orotidine-5'-phosphate decarboxylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.245416148466881	0.114219139135528	0.270923894499091	0.190156733202999	0.634062038417294	0.190156733202999	0.634062038417294	NA	abundance	105	80
1.3.8.1: Short-chain acyl-CoA dehydrogenase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.29053250726887	-0.0614602574130574	0.266363222673156	0.191493016584129	0.636347947966943	0.191493016584129	0.636347947966943	NA	abundance	105	90
1.3.1.95: Acryloyl-CoA reductase (NADH)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.29053250726887	-0.0614602574130574	0.266363222673156	0.191560329685442	0.636386247938945	0.191560329685442	0.636386247938945	NA	abundance	105	90
2.7.2.1: Acetate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.449514051426824	0.114219139135528	0.253761321707191	0.19232079868808	0.63740277821997	0.19232079868808	0.63740277821997	NA	abundance	105	89
2.1.3.1: Methylmalonyl-CoA carboxytransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.407110463167815	0.114219139135528	0.22297883289319	0.194579846372133	0.640433852228857	0.194579846372133	0.640433852228857	NA	abundance	105	90
4.1.1.3: Oxaloacetate decarboxylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.407110463167815	0.114219139135528	0.22297883289319	0.194595194754335	0.640433852228857	0.194595194754335	0.640433852228857	NA	abundance	105	90
6.4.1.1: Pyruvate carboxylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.407110463167815	0.114219139135528	0.22297883289319	0.194729448955759	0.640674260759616	0.194729448955759	0.640674260759616	NA	abundance	105	90
1.2.1.11: Aspartate-semialdehyde dehydrogenase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.415638881304542	0.114219139135528	0.230435845271354	0.196356451990779	0.642292592704834	0.196356451990779	0.642292592704834	NA	abundance	105	89
4.1.1.37: Uroporphyrinogen decarboxylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.349603865530779	0.114219139135528	0.355062094399337	0.19720041205838101	0.64356844611848	0.19720041205838101	0.64356844611848	NA	abundance	105	88
6.3.4.13: Phosphoribosylamine--glycine ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.429885651024942	0.114219139135528	0.244179194705495	0.201936835708165	0.649871243478672	0.201936835708165	0.649871243478672	NA	abundance	105	89
3.2.1.177: Alpha-D-xyloside xylohydrolase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.798842381584247	0.114219139135528	0.528873989633893	0.204640879796351	0.653038828095183	0.204640879796351	0.653038828095183	NA	abundance	105	39
3.2.1.26: Beta-fructofuranosidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.29619444801064	-0.0614602574130574	0.281048261685359	0.208853931512798	0.658327839251653	0.208853931512798	0.658327839251653	NA	abundance	105	85
2.3.1.180: Beta-ketoacyl-[acyl-carrier-protein] synthase III|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.843780851664311	0.114219139135528	0.565295505183286	0.209645973568402	0.65920886942992	0.209645973568402	0.65920886942992	NA	abundance	105	41
5.1.3.3: Aldose 1-epimerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.290004645818129	-0.0614602574130574	0.281309978778798	0.21669945400159701	0.667366022176635	0.21669945400159701	0.667366022176635	NA	abundance	105	90
7.1.2.2: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.411654456543485	0.114219139135528	0.238510474908743	0.217384890535148	0.66820144632937	0.217384890535148	0.66820144632937	NA	abundance	105	90
2.1.3.3: Ornithine carbamoyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.453134637296539	0.114219139135528	0.272768101385558	0.217983361277416	0.669254284514695	0.217983361277416	0.669254284514695	NA	abundance	105	85
2.8.3.16: Formyl-CoA transferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.749423922732206	-0.0614602574130574	0.547361120720784	0.219606951208542	0.6707908370445	0.219606951208542	0.6707908370445	NA	abundance	105	33
3.6.1.23: dUTP diphosphatase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.424625332819029	0.114219139135528	0.249719217714364	0.219703985295469	0.6707908370445	0.219703985295469	0.6707908370445	NA	abundance	105	82
2.7.8.26: Adenosylcobinamide-GDP ribazoletransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.359775857275164	-0.0614602574130574	0.336927638238701	0.220743122267983	0.672001797501337	0.220743122267983	0.672001797501337	NA	abundance	105	42
2.7.1.48: Uridine kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.230012262727396	0.114219139135528	0.280201340973821	0.224282900946146	0.675582147466727	0.224282900946146	0.675582147466727	NA	abundance	105	85
1.4.4.2: Glycine dehydrogenase (aminomethyl-transferring)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.176850530896285	-0.0614602574130574	0.194423107270873	0.226242857916277	0.677972754125033	0.226242857916277	0.677972754125033	NA	abundance	105	81
1.1.1.100: 3-oxoacyl-[acyl-carrier-protein] reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.759671914602744	-0.0614602574130574	0.574843516665836	0.231687894000326	0.683703982468704	0.231687894000326	0.683703982468704	NA	abundance	105	46
2.7.1.45: 2-dehydro-3-deoxygluconokinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.395506088613649	0.114219139135528	0.233529296311599	0.233766934307154	0.686249793190396	0.233766934307154	0.686249793190396	NA	abundance	105	90
4.1.1.20: Diaminopimelate decarboxylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.386134478485819	0.114219139135528	0.226973740653217	0.236475758586952	0.688694639833344	0.236475758586952	0.688694639833344	NA	abundance	105	87
2.7.7.8: Polyribonucleotide nucleotidyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.410297370901173	0.114219139135528	0.248392601419987	0.238744152482706	0.691199141841098	0.238744152482706	0.691199141841098	NA	abundance	105	87
1.1.1.77: Lactaldehyde reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.198128173948108	0.114219139135528	0.264047204080525	0.242132445168439	0.694549614232358	0.242132445168439	0.694549614232358	NA	abundance	105	90
2.5.1.47: Cysteine synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.301744305664248	-0.0614602574130574	0.30852474717709	0.24435739759583	0.697055629557469	0.24435739759583	0.697055629557469	NA	abundance	105	89
1.3.1.14: Dihydroorotate dehydrogenase (NAD(+))|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.222534344922276	0.114219139135528	0.286689888836485	0.24610593144473	0.699089591950007	0.24610593144473	0.699089591950007	NA	abundance	105	73
3.4.21.107: Peptidase Do|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.390862235182214	0.114219139135528	0.237898485039559	0.25045608560231	0.703887330308438	0.25045608560231	0.703887330308438	NA	abundance	105	89
1.17.4.1: Ribonucleoside-diphosphate reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.402661885329012	0.114219139135528	0.24972592113086	0.251885904044407	0.705408600943608	0.251885904044407	0.705408600943608	NA	abundance	105	88
4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.402661885329012	0.114219139135528	0.24972592113086	0.252066616824358	0.705527219482524	0.252066616824358	0.705527219482524	NA	abundance	105	88
2.7.4.3: Adenylate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.379047513731323	0.114219139135528	0.231479315957498	0.258257589816549	0.71119474496849	0.258257589816549	0.71119474496849	NA	abundance	105	89
2.1.1.207: tRNA (cytidine(34)-2'-O)-methyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.444887693054359	0.114219139135528	0.288848211746069	0.258754429508274	0.711568830701872	0.258754429508274	0.711568830701872	NA	abundance	105	75
4.1.3.16: 4-hydroxy-2-oxoglutarate aldolase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.426122197908805	0.114219139135528	0.273632161756054	0.259076133432697	0.711824402525733	0.259076133432697	0.711824402525733	NA	abundance	105	90
4.1.2.14: 2-dehydro-3-deoxy-phosphogluconate aldolase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.426122197908805	0.114219139135528	0.273632161756054	0.259302066740239	0.711862608767925	0.259302066740239	0.711862608767925	NA	abundance	105	90
2.7.1.191: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.232116054129455	-0.0614602574130574	0.259164222081382	0.263205140431035	0.715496818028594	0.263205140431035	0.715496818028594	NA	abundance	105	71
2.1.1.72: Site-specific DNA-methyltransferase (adenine-specific)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.383552635004911	-0.0614602574130574	0.394246598197122	0.263883803882978	0.716297968978443	0.263883803882978	0.716297968978443	NA	abundance	105	61
2.4.2.7: Adenine phosphoribosyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.30766922650507	-0.0614602574130574	0.330244737850754	0.268565636802059	0.719932966189396	0.268565636802059	0.719932966189396	NA	abundance	105	78
7.2.2.8: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.730957109621794	0.114219139135528	0.544022492148245	0.268663514429151	0.719932966189396	0.268663514429151	0.719932966189396	NA	abundance	105	29
6.3.2.4: D-alanine--D-alanine ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.380243879214296	0.114219139135528	0.241067385513704	0.275238728273346	0.726570532941145	0.275238728273346	0.726570532941145	NA	abundance	105	79
2.7.1.2: Glucokinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.403577001416318	0.114219139135528	0.267231352331639	0.283903039193411	0.734887678567556	0.283903039193411	0.734887678567556	NA	abundance	105	83
2.4.1.18: 1,4-alpha-glucan branching enzyme|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.423146518501107	0.114219139135528	0.287740172621766	0.287561504385523	0.738345451872065	0.287561504385523	0.738345451872065	NA	abundance	105	89
1.2.1.12: Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0988753647487928	0.114219139135528	0.199362629847858	0.29048506303464	0.74159479799635	0.29048506303464	0.74159479799635	NA	abundance	105	90
7.2.2.20: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	1.34270714919594	0.114219139135528	1.13064091913119	0.290841941434177	0.74159479799635	0.290841941434177	0.74159479799635	NA	abundance	105	25
4.2.1.10: 3-dehydroquinate dehydratase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.240897552699749	0.114219139135528	0.331945593962547	0.291750857854874	0.742403572248041	0.291750857854874	0.742403572248041	NA	abundance	105	44
2.7.1.69: Protein-N(pi)-phosphohistidine--sugar phosphotransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.543192523243911	-0.0614602574130574	0.562844768101357	0.291912478088257	0.74254073762081	0.291912478088257	0.74254073762081	NA	abundance	105	39
5.1.1.7: Diaminopimelate epimerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.36692239683271	0.114219139135528	0.238477671540668	0.294833283333766	0.745071592635901	0.294833283333766	0.745071592635901	NA	abundance	105	80
6.3.4.21: Nicotinate phosphoribosyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.391844427541122	0.114219139135528	0.263027235857708	0.296142048923267	0.746140991685058	0.296142048923267	0.746140991685058	NA	abundance	105	87
3.6.3.2: Magnesium-importing ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.842639005483749	0.114219139135528	0.643915830569493	0.300375920357018	0.749676697827368	0.300375920357018	0.749676697827368	NA	abundance	105	32
5.4.99.18: 5-(carboxyamino)imidazole ribonucleotide mutase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.395369152558072	0.114219139135528	0.269207366973846	0.300852400389342	0.75004430006095	0.300852400389342	0.75004430006095	NA	abundance	105	87
2.7.4.8: Guanylate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.397748636562245	0.114219139135528	0.273602630725543	0.304986133803671	0.753723187239343	0.304986133803671	0.753723187239343	NA	abundance	105	86
6.1.1.10: Methionine--tRNA ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.362063245272008	0.114219139135528	0.239216708499265	0.305334304772919	0.753871114298023	0.305334304772919	0.753871114298023	NA	abundance	105	85
3.2.1.26: Beta-fructofuranosidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.394921319311986	0.114219139135528	0.281487007446006	0.32343745941436	0.76768190731549	0.32343745941436	0.76768190731549	NA	abundance	105	85
6.1.1.3: Threonine--tRNA ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.356433775490832	0.114219139135528	0.243335704106934	0.324549203637866	0.768915734970072	0.324549203637866	0.768915734970072	NA	abundance	105	87
3.6.3.40: Teichoic-acid-transporting ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.339436472768951	0.114219139135528	0.229558231526458	0.330300132016515	0.773472038934483	0.330300132016515	0.773472038934483	NA	abundance	105	84
5.99.1.2: DNA topoisomerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.347625290501951	0.114219139135528	0.238150259706394	0.332081150382829	0.774437271665982	0.332081150382829	0.774437271665982	NA	abundance	105	86
5.6.2.1: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.347625290501951	0.114219139135528	0.238150259706394	0.332257579658524	0.774437271665982	0.332257579658524	0.774437271665982	NA	abundance	105	86
5.1.3.3: Aldose 1-epimerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.138453024274172	0.114219139135528	0.261101235589409	0.337870705356617	0.778364823606121	0.337870705356617	0.778364823606121	NA	abundance	105	90
4.6.1.17: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.210152643695243	-0.0614602574130574	0.28102160179287	0.342067253408274	0.781583980225156	0.342067253408274	0.781583980225156	NA	abundance	105	48
5.1.3.2: UDP-glucose 4-epimerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.241380180220924	0.114219139135528	0.370878094508199	0.342532572118181	0.781928608841528	0.342532572118181	0.781928608841528	NA	abundance	105	78
2.7.2.3: Phosphoglycerate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.101300583500755	0.114219139135528	0.22625489962226	0.345253949191769	0.784137653372181	0.345253949191769	0.784137653372181	NA	abundance	105	90
2.4.2.7: Adenine phosphoribosyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.380415263252242	0.114219139135528	0.279578280748645	0.345952105254497	0.784493582501382	0.345952105254497	0.784493582501382	NA	abundance	105	78
1.4.1.4: Glutamate dehydrogenase (NADP(+))|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.347464107405962	0.114219139135528	0.246874602996562	0.349403035786533	0.786669542198231	0.349403035786533	0.786669542198231	NA	abundance	105	87
3.6.1.1: Inorganic diphosphatase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.420205322178174	0.114219139135528	0.322400513300251	0.349851165814305	0.786940216932731	0.349851165814305	0.786940216932731	NA	abundance	105	52
2.3.3.13: 2-isopropylmalate synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.344739729703436	-0.0614602574130574	0.429004462502628	0.35309714592686	0.789160881317553	0.35309714592686	0.789160881317553	NA	abundance	105	54
3.5.99.10: 2-iminobutanoate/2-iminopropanoate deaminase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.407082692218452	0.114219139135528	0.314532022988803	0.356646543251781	0.791680154616395	0.356646543251781	0.791680154616395	NA	abundance	105	68
2.7.1.90: Diphosphate--fructose-6-phosphate 1-phosphotransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.320103125823091	0.114219139135528	0.222803255806424	0.360142355080256	0.794117237960012	0.360142355080256	0.794117237960012	NA	abundance	105	89
6.1.1.15: Proline--tRNA ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.330391194888749	0.114219139135528	0.235332026317744	0.362707056127625	0.795573461589758	0.362707056127625	0.795573461589758	NA	abundance	105	86
7.2.2.20: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.656574432423474	-0.0614602574130574	0.776289006432046	0.366705886992311	0.798308637917245	0.366705886992311	0.798308637917245	NA	abundance	105	25
2.7.1.92: 5-dehydro-2-deoxygluconokinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.114382717426513	0.114219139135528	0.251488584176693	0.367584249613655	0.79871443088127	0.367584249613655	0.79871443088127	NA	abundance	105	89
2.5.1.47: Cysteine synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.383326035440336	0.114219139135528	0.29912766404184	0.372421855067421	0.801657944930094	0.372421855067421	0.801657944930094	NA	abundance	105	89
2.7.1.50: Hydroxyethylthiazole kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	1.51834595074598	0.114219139135528	1.24813260477676	0.377494636917409	0.804794196206991	0.377494636917409	0.804794196206991	NA	abundance	105	8
3.6.3.27: Phosphate-transporting ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.440432116278181	0.114219139135528	0.366500994117496	0.378952691231765	0.8055756819802	0.378952691231765	0.8055756819802	NA	abundance	105	55
3.6.5.3: Protein-synthesizing GTPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.101356522571614	0.114219139135528	0.243209643121247	0.379500181076906	0.805891521206458	0.379500181076906	0.805891521206458	NA	abundance	105	90
2.4.2.9: Uracil phosphoribosyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0845723078700731	0.114219139135528	0.224727500878826	0.380489280148232	0.806305318313181	0.380489280148232	0.806305318313181	NA	abundance	105	89
2.3.1.234: N(6)-L-threonylcarbamoyladenine synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.379960418211058	0.114219139135528	0.303242938166028	0.384592734555426	0.80906803987458	0.384592734555426	0.80906803987458	NA	abundance	105	87
2.5.1.31: diphosphate specific)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.208793628047551	-0.0614602574130574	0.309152231142548	0.388242237926193	0.811635212215135	0.388242237926193	0.811635212215135	NA	abundance	105	48
1.17.7.3: (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.325926474744023	0.114219139135528	0.245125273600055	0.392292558639308	0.814018472178372	0.392292558639308	0.814018472178372	NA	abundance	105	79
1.1.1.133: dTDP-4-dehydrorhamnose reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.315969945655795	0.114219139135528	0.238007703094849	0.400720000038807	0.819409919668927	0.400720000038807	0.819409919668927	NA	abundance	105	89
3.4.13.19: Membrane dipeptidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.342039628421678	0.114219139135528	0.269677448015869	0.40188789226072	0.82020224230248	0.40188789226072	0.82020224230248	NA	abundance	105	90
1.3.1.108: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.144346503277429	-0.0614602574130574	0.244109141994968	0.402706030800509	0.820760175820664	0.402706030800509	0.820760175820664	NA	abundance	105	89
1.2.1.38: N-acetyl-gamma-glutamyl-phosphate reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.177113936525195	0.114219139135528	0.348793070552078	0.40730715700221	0.823404655478082	0.40730715700221	0.823404655478082	NA	abundance	105	65
3.5.1.1: Asparaginase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0583605484070061	0.114219139135528	0.206494419002178	0.407354490435421	0.823404655478082	0.407354490435421	0.823404655478082	NA	abundance	105	87
2.3.1.8: Phosphate acetyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.302282607243865	0.114219139135528	0.226439281882216	0.410379944467545	0.825180134397822	0.410379944467545	0.825180134397822	NA	abundance	105	90
5.4.2.10: Phosphoglucosamine mutase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.291692055080647	0.114219139135528	0.221007135166106	0.425910930560278	0.833418528596059	0.425910930560278	0.833418528596059	NA	abundance	105	89
1.11.1.15: Peroxiredoxin|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.337587157503085	0.114219139135528	0.278491260906268	0.427207849230783	0.833941236071833	0.427207849230783	0.833941236071833	NA	abundance	105	72
1.11.1.24: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.337587157503085	0.114219139135528	0.278491260906268	0.427341558574541	0.833941236071833	0.427341558574541	0.833941236071833	NA	abundance	105	72
