"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"UniRef90_A0A173W288|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0906956823796541	0.020683529646976	0.361083939036733	0.84779087341556	0.962834199337794	0.84779087341556	0.962834199337794	NA	"abundance"	105	44
"UniRef90_UNK15313-GCCKNCNP_00551|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0530177372847904	0.020683529646976	0.379132006045116	0.848114618263449	0.963005968750851	0.848114618263449	0.963005968750851	NA	"abundance"	105	25
"UniClust90_15313-PHDOFPIK_00501|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00428331745318186	0.0182835451620962	0.0723357062285992	0.848166998333089	0.963005968750851	0.848166998333089	0.963005968750851	NA	"abundance"	105	82
"UniClust90_15313-BPMDPIFH_01552|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00541139587027523	0.0182835451620962	0.0670330467664059	0.848319718992024	0.963005968750851	0.848319718992024	0.963005968750851	NA	"abundance"	105	89
"UniClust90_15313-OBMGHFIP_01177|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00760171759731524	0.0182835451620962	0.0553412824442355	0.848479478224193	0.963005968750851	0.848479478224193	0.963005968750851	NA	"abundance"	105	79
"UniClust90_15313-DAPELMGC_00598|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00540958039295875	0.0182835451620962	0.0670795412811181	0.848551250780847	0.963005968750851	0.848551250780847	0.963005968750851	NA	"abundance"	105	78
"UniRef90_D4KCP2|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00484186019696704	0.020683529646976	0.13281351490722	0.848926992815175	0.963005968750851	0.848926992815175	0.963005968750851	NA	"abundance"	105	90
"UniClust90_15313-PCHFLMFJ_00915|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0697918517362798	0.020683529646976	0.255425744404296	0.848938602794227	0.963005968750851	0.848938602794227	0.963005968750851	NA	"abundance"	105	69
"UniRef90_C7H325|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0392840801404413	0.020683529646976	0.0972840512328954	0.849046546531465	0.963005968750851	0.849046546531465	0.963005968750851	NA	"abundance"	105	88
"UniClust90_15313-CEKEMMJP_01200|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.392502682688606	-0.290682613120024	0.527029586919077	0.849075416121021	0.963005968750851	0.849075416121021	0.963005968750851	NA	"abundance"	105	25
"UniClust90_15313-OKHJJOGO_01456|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00121717774550193	0.020683529646976	0.114574657062304	0.849105758664558	0.963005968750851	0.849105758664558	0.963005968750851	NA	"abundance"	105	86
"UniClust90_15313-NFGOFMJA_00897|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0275282418614394	0.0182835451620962	0.0483242843769232	0.849109725012531	0.963005968750851	0.849109725012531	0.963005968750851	NA	"abundance"	105	83
"UniRef90_B0PGG2|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.402111063004528	-0.290682613120024	0.575803399303212	0.849152380172489	0.963005968750851	0.849152380172489	0.963005968750851	NA	"abundance"	105	36
"UniClust90_15313-LPEIFJPL_00829|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0375141102078159	0.020683529646976	0.0881291025705923	0.84928032307334	0.963005968750851	0.84928032307334	0.963005968750851	NA	"abundance"	105	87
"UniClust90_15313-LKMJFILO_01729|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0215341341493383	-0.0172759480074225	0.20261983139973	0.849546162823458	0.963005968750851	0.849546162823458	0.963005968750851	NA	"abundance"	105	65
"UniClust90_15313-MKEIHBON_00946|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.140992710139887	0.020683529646976	0.619623766109877	0.849557576946008	0.963005968750851	0.849557576946008	0.963005968750851	NA	"abundance"	105	18
"UniClust90_15313-JENBECPG_00570|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00646196576853567	0.0182835451620962	0.0620433177991814	0.849598267870626	0.963005968750851	0.849598267870626	0.963005968750851	NA	"abundance"	105	86
"UniClust90_15313-PDOIFIHF_01824|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0121430111634108	0.0182835451620962	0.0320642672957681	0.849794604516773	0.963005968750851	0.849794604516773	0.963005968750851	NA	"abundance"	105	89
"UniClust90_15313-IKOEIIAI_00285|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.315999560910775	-0.290682613120024	0.132352843534832	0.849844049382594	0.963005968750851	0.849844049382594	0.963005968750851	NA	"abundance"	105	82
"UniClust90_15313-BNLLABBC_01085|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.238204938436481	-0.290682613120024	0.275807338459137	0.849880830266356	0.963005968750851	0.849880830266356	0.963005968750851	NA	"abundance"	105	87
"UniClust90_15313-MGJBDGAL_00344|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.00665534782801786	-0.0172759480074225	0.125217258045967	0.849963090914305	0.963005968750851	0.849963090914305	0.963005968750851	NA	"abundance"	105	80
"UniRef90_A0A3E2V8Z4|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.00846871560855082	0.0182835451620962	0.14006936489518	0.850052062823893	0.963005968750851	0.850052062823893	0.963005968750851	NA	"abundance"	105	82
"UniClust90_15313-AJOEIHIC_00787|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0826411407692873	0.020683529646976	0.539973572510475	0.850164521466825	0.963005968750851	0.850164521466825	0.963005968750851	NA	"abundance"	105	26
"UniClust90_15313-BDMKFPFC_00199|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0115034200852861	0.0182835451620962	0.156937510154709	0.8501700468053	0.963005968750851	0.8501700468053	0.963005968750851	NA	"abundance"	105	62
"UniClust90_15313-KHMMNMKH_00981|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.142758405892913	-0.0172759480074225	0.811473590555871	0.850183622688294	0.963005968750851	0.850183622688294	0.963005968750851	NA	"abundance"	105	12
"UniClust90_15313-CDLNOBGK_01188|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.11569617423523	0.020683529646976	0.496333194083848	0.850451282059482	0.963203335821103	0.850451282059482	0.963203335821103	NA	"abundance"	105	27
"UniRef90_A0A2A7AD85|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0267975776191769	0.020683529646976	0.249783224568064	0.850547837817363	0.963206892447538	0.850547837817363	0.963206892447538	NA	"abundance"	105	70
"UniRef90_C7H9H7|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0015620053422604	0.020683529646976	0.100552056323708	0.850659465731657	0.963227514952682	0.850659465731657	0.963227514952682	NA	"abundance"	105	86
"UniClust90_15313-EJCAAIBN_00176|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0407542838640434	0.020683529646976	0.322466113337032	0.850907728966618	0.963402832258131	0.850907728966618	0.963402832258131	NA	"abundance"	105	38
"UniClust90_15313-ONIJKDGP_00843|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00610246615582012	0.020683529646976	0.141306574905679	0.851096058357719	0.963510261059117	0.851096058357719	0.963510261059117	NA	"abundance"	105	86
"UniClust90_15313-HCAOMJIE_00094|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00669098248247627	0.020683529646976	0.144674318327077	0.851482821767902	0.963842285129964	0.851482821767902	0.963842285129964	NA	"abundance"	105	81
"UniRef90_UNK15313-PHIFNBHA_01161|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.254335606547834	-0.290682613120024	0.193053815670392	0.851693066097359	0.963974446161346	0.851693066097359	0.963974446161346	NA	"abundance"	105	81
"UniRef90_A0A1C5NGK8|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0796607216605908	-0.0172759480074225	0.514087842043236	0.851968636142102	0.964141117377806	0.851968636142102	0.964141117377806	NA	"abundance"	105	33
"UniClust90_15313-ANIECDCF_00623|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.0765080946545629	-0.0172759480074225	0.315759376624601	0.852027336004904	0.964141117377806	0.852027336004904	0.964141117377806	NA	"abundance"	105	55
"UniClust90_15313-KJDICHEO_00641|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.137351925845756	-0.0172759480074225	0.639869584160931	0.852357725082032	0.964364351185613	0.852357725082032	0.964364351185613	NA	"abundance"	105	37
"UniClust90_15313-FDOPFNBA_00951|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0298289874404619	0.0182835451620962	0.255986516844029	0.852500446801108	0.964364351185613	0.852500446801108	0.964364351185613	NA	"abundance"	105	38
"UniClust90_15313-OBPIGPLA_00130|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0491972774780883	0.020683529646976	0.151943613122458	0.852591324644569	0.964364351185613	0.852591324644569	0.964364351185613	NA	"abundance"	105	86
"UniClust90_15313-FANPANBG_00860|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.0343732644256936	-0.0172759480074225	0.0909391481851641	0.85265953412537	0.964364351185613	0.85265953412537	0.964364351185613	NA	"abundance"	105	89
"UniClust90_15313-MHKMNLGF_00532|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.0842920261029039	-0.0172759480074225	0.357599302067361	0.852692250000896	0.964364351185613	0.852692250000896	0.964364351185613	NA	"abundance"	105	43
"UniClust90_15313-NHDHBCJP_01053|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0331888438013706	0.0182835451620962	0.0796161956220112	0.852968699282	0.964509697990412	0.852968699282	0.964509697990412	NA	"abundance"	105	80
"UniClust90_15313-PLMDONEJ_00743|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.0552926544966325	-0.0172759480074225	0.204259195856341	0.853225752150855	0.964509697990412	0.853225752150855	0.964509697990412	NA	"abundance"	105	58
"UniClust90_15313-IHFAHNKB_00539|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0347076883778648	0.0182835451620962	0.0881849288922548	0.853227132324347	0.964509697990412	0.853227132324347	0.964509697990412	NA	"abundance"	105	51
"UniClust90_15342-JMOKFJAL_00359|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.344107767952249	-0.290682613120024	0.287402435353233	0.853262864905858	0.964509697990412	0.853262864905858	0.964509697990412	NA	"abundance"	105	78
"UniRef90_UNK15313-OBMGHFIP_01301|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00166290789031887	0.020683529646976	0.120309616029733	0.853288474936334	0.964509697990412	0.853288474936334	0.964509697990412	NA	"abundance"	105	86
"UniClust90_15313-KPPIIOHB_00691|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.00353061029214851	0.020683529646976	0.129785275299106	0.853515217659134	0.964628274838188	0.853515217659134	0.964628274838188	NA	"abundance"	105	78
"UniClust90_15313-OKHJJOGO_00869|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.00665787520230479	-0.0172759480074225	0.12831033705418	0.853610111021165	0.964628274838188	0.853610111021165	0.964628274838188	NA	"abundance"	105	67
"UniClust90_15313-FHBMABDN_00249|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0285913363292238	0.0182835451620962	0.0553105160131461	0.853689661180184	0.964628274838188	0.853689661180184	0.964628274838188	NA	"abundance"	105	78
"UniClust90_15313-BALHFDJE_02040|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.370773991063272	-0.290682613120024	0.432178176914005	0.853767591521027	0.964628274838188	0.853767591521027	0.964628274838188	NA	"abundance"	105	56
"UniClust90_15315-OLDKGIOF_00934|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0101184237768637	-0.0172759480074225	0.147899881686526	0.85409624468141	0.964673655467746	0.85409624468141	0.964673655467746	NA	"abundance"	105	89
"UniClust90_15313-KCFADFIB_00366|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.324372869215508	-0.290682613120024	0.181897910620801	0.854190602932343	0.964673655467746	0.854190602932343	0.964673655467746	NA	"abundance"	105	66
"UniRef90_UNK15313-HCAOMJIE_00297|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0409594330815713	0.020683529646976	0.109399940486217	0.854214339182703	0.964673655467746	0.854214339182703	0.964673655467746	NA	"abundance"	105	87
"UniRef90_D4K756|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00354422320247744	0.0182835451620962	0.0795027194295226	0.85427282055328	0.964673655467746	0.85427282055328	0.964673655467746	NA	"abundance"	105	88
"UniRef90_A0A2J4JRI7|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0695241251223273	-0.0172759480074225	0.452211573271779	0.854284440850715	0.964673655467746	0.854284440850715	0.964673655467746	NA	"abundance"	105	23
"UniClust90_15313-KPPIIOHB_01822|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.045857366872983	-0.0172759480074225	0.154775189031962	0.854485777745418	0.964673655467746	0.854485777745418	0.964673655467746	NA	"abundance"	105	76
"UniClust90_15313-AHBKDAPH_00335|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0747618885230787	0.020683529646976	0.292182432590769	0.854554345682425	0.964673655467746	0.854554345682425	0.964673655467746	NA	"abundance"	105	66
"UniClust90_15313-HDOJIOEE_00384|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0747614918291729	0.020683529646976	0.2934436370001	0.854594807583301	0.964673655467746	0.854594807583301	0.964673655467746	NA	"abundance"	105	51
"UniClust90_15313-DNDBNKON_01605|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.0921071833844418	-0.0172759480074225	0.405728879658048	0.854649776229062	0.964673655467746	0.854649776229062	0.964673655467746	NA	"abundance"	105	53
"UniClust90_15313-PLEGONDE_01405|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0747681675093858	0.020683529646976	0.291246500959742	0.854746167848195	0.964676853840054	0.854746167848195	0.964676853840054	NA	"abundance"	105	42
"UniRef90_UNK15313-FEOLMFIC_00115|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0811193272554067	0.020683529646976	0.32126798633418	0.854925837386259	0.964774029691333	0.854925837386259	0.964774029691333	NA	"abundance"	105	15
"UniClust90_15313-GFDHDILF_01276|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0324117273792408	-0.0172759480074225	0.270537826571359	0.855088776690473	0.964852306462625	0.855088776690473	0.964852306462625	NA	"abundance"	105	61
"UniClust90_15313-AHBKDAPH_01677|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.250440058882953	-0.290682613120024	0.219505208107952	0.855308649689642	0.96494686428586	0.855308649689642	0.96494686428586	NA	"abundance"	105	89
"UniClust90_15342-JMOKFJAL_00003|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0559509230449091	0.020683529646976	0.192148596352152	0.855620322754128	0.96494686428586	0.855620322754128	0.96494686428586	NA	"abundance"	105	67
"UniRef90_A0A173U9I7|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0559188173830283	0.0182835451620962	0.205653115494963	0.855715482083068	0.96494686428586	0.855715482083068	0.96494686428586	NA	"abundance"	105	45
"UniClust90_15313-HAHEFFHL_00127|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.0698245844637272	-0.0172759480074225	0.287068236130287	0.855859326813941	0.96494686428586	0.855859326813941	0.96494686428586	NA	"abundance"	105	55
"UniClust90_15313-BDCLDFGA_01357|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.00990585541965107	-0.0172759480074225	0.14910411338351	0.855980002899243	0.96494686428586	0.855980002899243	0.96494686428586	NA	"abundance"	105	89
"UniClust90_15313-NKECMEID_01485|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00483228914209919	0.0182835451620962	0.0737252829121602	0.856096314825325	0.96494686428586	0.856096314825325	0.96494686428586	NA	"abundance"	105	54
"UniRef90_UNK15313-MNIFECKF_00219|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0639146113628278	0.020683529646976	0.23724640641304	0.856302548035199	0.96494686428586	0.856302548035199	0.96494686428586	NA	"abundance"	105	50
"UniClust90_15313-AIJHHEGB_00538|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.150845346082737	-0.0172759480074225	0.911579382931987	0.856354906700916	0.96494686428586	0.856354906700916	0.96494686428586	NA	"abundance"	105	20
"UniClust90_15313-KPFFEFHP_01049|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00839284884583746	0.0182835451620962	0.0540233615023654	0.85645203034093	0.96494686428586	0.85645203034093	0.96494686428586	NA	"abundance"	105	69
"UniClust90_15313-ANHLKAPN_00438|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.249354393679666	-0.290682613120024	0.227321700067403	0.856533294757809	0.96494686428586	0.856533294757809	0.96494686428586	NA	"abundance"	105	85
"UniClust90_15313-LDBFFONM_00924|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.319386637428232	-0.290682613120024	0.157487667909549	0.856763164906877	0.96494686428586	0.856763164906877	0.96494686428586	NA	"abundance"	105	88
"UniRef90_UNK15313-JCEIAKLE_01650|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0601714358910036	0.0182835451620962	0.224217014519421	0.856778427871325	0.96494686428586	0.856778427871325	0.96494686428586	NA	"abundance"	105	16
"UniClust90_15313-IDAEIOEF_00754|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0378766094135468	0.0182835451620962	0.108183165106878	0.856838752530421	0.96494686428586	0.856838752530421	0.96494686428586	NA	"abundance"	105	73
"UniRef90_A0A1Y4S5J0|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.122429112857305	-0.0172759480074225	0.570779584925403	0.856934202475961	0.96494686428586	0.856934202475961	0.96494686428586	NA	"abundance"	105	30
"UniClust90_15313-PAFCDPHO_00820|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0262679507186773	0.0182835451620962	0.243873429201325	0.857015405540737	0.96494686428586	0.857015405540737	0.96494686428586	NA	"abundance"	105	27
"UniClust90_15313-IHPGEKIB_00603|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0112820918451603	0.0182835451620962	0.0386035250529544	0.857104336725431	0.96494686428586	0.857104336725431	0.96494686428586	NA	"abundance"	105	86
"UniRef90_A0A1C5NGK8|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.198945370330212	-0.290682613120024	0.504089022546906	0.857189473999128	0.96494686428586	0.857189473999128	0.96494686428586	NA	"abundance"	105	33
"UniRef90_A0A3E2TY65|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0318440146298893	0.0182835451620962	0.0750533803445197	0.857508062815503	0.96494686428586	0.857508062815503	0.96494686428586	NA	"abundance"	105	57
"UniRef90_A0A173ZQS2|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0115713324287088	0.0182835451620962	0.0368122305651485	0.857528164907081	0.96494686428586	0.857528164907081	0.96494686428586	NA	"abundance"	105	89
"UniRef90_UNK15313-HONCOHCH_00300|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.00628850310005713	0.0182835451620962	0.0665232088916886	0.857553229623489	0.96494686428586	0.857553229623489	0.96494686428586	NA	"abundance"	105	89
"UniClust90_15313-AHBKDAPH_00266|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.345771344808188	-0.290682613120024	0.305047006246409	0.857582703962432	0.96494686428586	0.857582703962432	0.96494686428586	NA	"abundance"	105	62
"UniClust90_15313-EEKAPPAI_00063|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0267280788679505	-0.0172759480074225	0.243664780696321	0.857600073635251	0.96494686428586	0.857600073635251	0.96494686428586	NA	"abundance"	105	50
"UniClust90_15342-JMOKFJAL_00393|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.00461115950689768	-0.0172759480074225	0.120896007021289	0.857639973816274	0.96494686428586	0.857639973816274	0.96494686428586	NA	"abundance"	105	82
"UniClust90_15315-OLDKGIOF_00347|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0354887924480446	0.020683529646976	0.0817033562709598	0.857645076437636	0.96494686428586	0.857645076437636	0.96494686428586	NA	"abundance"	105	90
"UniClust90_15313-BDCLDFGA_00641|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0330831408468051	0.0182835451620962	0.0819355745993116	0.857703714951636	0.96494686428586	0.857703714951636	0.96494686428586	NA	"abundance"	105	47
"UniClust90_15313-EFKJFCHK_01036|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.0449547351765247	0.020683529646976	0.133764443364771	0.857727997308206	0.96494686428586	0.857727997308206	0.96494686428586	NA	"abundance"	105	73
