F-50179122-003S	F-50179079-003S	F-50179110-003S	F-50179085-003S	F-50179129-003S	F-50179112-003S	F-50179108-003S	F-50179123-003S	F-50179133-003S	F-50179114-003S	F-50179131-003S	F-50179101-003S	F-50179077-003S	F-50179097-003S	F-50179087-003S	F-50179099-003S	F-50179071-003S	F-50179118-003S	F-50179125-003S	F-50179116-003S	F-50179106-003S	F-50179137-003S	F-50179127-003S	F-50179075-003S	F-50179083-003S	F-50179091-003S	F-50179135-003S	F-50179139-003S	F-50179120-003S	F-50179081-003S	F-50179105-003S	F-50179095-003S	F-50179089-003S	F-50179093-003S	F-50179073-003S
1.1.1.284	12.9027401047	17.5681980807	16.5409490196	20.0859640274	33.5783193582	8.0103149697	11.8535393618	0.9092554046	5.6316135738	8.9086732369	17.0026758647	4.4237276135	30.8882178313	5.6038066815	12.7971965317	5.3041209857	9.9127460832	32.4741144917	15.4799813941	25.9023732633	15.3694452471	70.3281404845	13.491073444	16.5555547557	23.0864083832	9.4762319829	6.5637812151	17.7094165508	10.6794943635	19.1869210442	25.8454451935	3.7958918684	26.7952713886	11.8309507912	11.1453352971
1.1.1.286	0	0	0	0	0	0	0	1.1777613177	0	0	1.6799915347	0	0	1.9384774648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3769266364	0	0	0	0	0	0
1.1.1.289	0	0	0	0	1.3790602761	0	0	0.8070591986	0	0	0	0	0	0	3.3070524424	0.657441989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.29	0.444408129	1.3862357248	0	4.5560612281	7.4535689823	0.9114296939	1.7170896086	10.1802123893	3.5361639649	4.2660908835	0	1.1863749167	0	4.2463503578	0	5.0272658153	0	0.7804872328	9.2486709918	0.9673916275	0	0	0	2.7811380641	0	0	0	0	0.3179063931	1.3635037418	9.4399314762	3.7189544202	0	0	0
1.1.1.290	21.219454459	17.0869293198	29.1788735692	40.6584452467	351.8716103676	38.3843638141	24.020460624	322.5261031012	287.0730971531	96.2297448296	26.3696190771	67.3084930932	74.0650408619	30.4777221236	2.9832018451	32.327343572	22.0145407484	2.2163063814	11.4498737132	25.7437320412	32.8932944605	11.2949404015	6.1457836555	49.4922642477	84.3932596035	27.6015774646	44.4195637902	26.8624854643	32.8079980208	22.041041943	36.9759480245	45.245524403	29.639863119	3.6959646672	4.2648664206
1.1.1.291	0	0	0	0	0	0	0	2.0957988544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1881367763	2.1726485502	0	0	0	0	5.1789599479	0	0	0	0
1.1.1.292	2.9156249631	2.6391819024	13.1878827475	4.9189721571	4.2037132509	20.3598426861	0.6359839342	28.9358123879	4.505800921	28.4905792532	7.3911331302	28.2723853706	7.1312333546	3.743331752	5.2920904075	13.2966546036	0	0.6940077336	0.9194125813	1.5763013693	4.337520081	8.0374465411	0	0	7.1601526511	21.0537242021	27.0970144834	0	5.6276488538	3.1601078403	0	17.3670913827	2.8126807659	0	0
1.1.1.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.298	0	0	0	0	54.1991539357	0	0	0	0	2.9742961965	0	0	0	0	0	0.8721041048	0	0	0	0	0	0	0	0	0.6477793411	0	0	0	0.7303765437	0	11.8133869948	0.4261877936	3.089947989	0	0
1.1.1.3	158.457858809	162.7035389402	135.2228566025	200.9523508258	364.5848473971	155.6204838491	191.2749438852	382.2542387995	351.1005460774	151.8719018649	195.5356210675	106.8063478067	261.3021290115	146.6654416448	111.9701241875	98.1182224003	187.2944968195	154.7854912043	211.9825921334	187.4756948459	141.4937321224	190.9760406241	123.4821428178	224.7932189353	233.8198247833	78.9448429944	105.6748192859	182.5619762866	182.562712715	163.9216793158	217.2348215604	174.0386121932	248.5597103216	157.9537054745	125.5704818353
1.1.1.30	0	0	0	0	1.0874021628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7727545783	0	0	0	0	0	0	0	0	0	0	0.4503405161	0	0	0	0
1.1.1.300	0	0	1.5714360705	2.4505604612	0	0	0	0	7.5235197899	2.2136645972	0	0	0.9277878503	2.3013364087	5.2569365459	0	5.7355457847	0	3.45506134	0	0	0	0	0	3.8969577142	0	0	0	0	0	0	2.6926147593	0	0	1.1919406745
1.1.1.301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.303	0.38067436	0.4124564145	1.1582157686	7.7982229998	6.4353518831	1.4086080717	0	2.8650120406	1.3455895008	0.2724500899	2.2329060278	0	5.8109660145	0	3.5550458853	0	9.7264232734	0	0.8147401795	0	0	0	0	0	3.6733755346	0	1.0633380986	0	1.472510878	6.1549831368	0.5745557735	2.5277025562	0	0	1.7340353185
1.1.1.304	3.8581814439	3.4384632884	0	18.6574033823	51.3328127082	0	5.7510641202	15.5601419442	107.9497513195	2.3741402438	1.2248557667	1.5907894879	7.8225993652	1.5483218061	0	0	0	0	7.8612593768	5.7943566052	4.4665433213	0	2.5927550122	12.2221393274	6.6163005301	3.8723919451	6.8313051949	9.4121019637	2.5971071418	0	18.5898913744	5.6944413285	13.1530129691	0	0
1.1.1.305	0	0	0	0	24.3500726805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.306	0	0	0	0	1.9458608949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.31	0	0	0	0	0	0	0	0	0	1.1033969287	0	2.2286345654	0	1.8090608726	0	0	0	0	0.731399126	0	0	0	0	0	1.2527970492	0	0	0	0.9789949694	0	0	0	0	0	0
1.1.1.310	0	3.1536617715	1.198928973	0	15.7430999672	0	0.7060706099	0	0	1.6393560745	0.9241749948	0	2.4150110894	3.295697572	2.3770662007	1.5746796028	22.8962287264	8.9166829851	6.2178012384	4.6744601798	1.3320431802	5.0672233644	1.650719883	11.0762030648	1.9044744136	0	1.3528905867	3.1439011326	1.4530354557	3.6070921151	0	5.733774868	1.5774672254	9.1884198232	10.7660281391
1.1.1.311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.313	0	0	0	0	0	0	0	1.5199770703	0	0.918114444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.316	0	0	5.1223935354	0	0	0	0	0	0	0	0	3.5994141237	0	0	0	1.6545358828	0	0	0	0	2.3119852472	0	0	0	0	0	9.3581976249	0	2.7473956816	0	0	0	0	0	0
1.1.1.317	88.5933007437	71.4165380634	28.964588565	133.3243358454	47.7712038716	57.8490163559	88.0068203886	3.1957933115	152.975019051	38.9801922558	71.1969325136	25.2533099089	143.308420164	34.7345655581	80.5412055709	51.0256040657	99.9007167997	153.1925935343	236.3385930205	102.1083579379	65.0586975374	151.5530567507	77.8232221896	209.7319581394	101.7321711872	59.9113265161	37.7004700023	108.2272526292	57.3540968293	73.6717272863	263.9960948668	94.5087004717	252.2143938187	137.9737028726	88.74207045
1.1.1.320	0	0	0	0	0	0	0	0	0	0	0	3.0467743377	0	0	0	0	0	0	0	0	0	0	1.4266936132	0	0	0	2.2633910957	0	0	0	1.3270033874	0	0	0	0
1.1.1.324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.985398555	0	0	0	0
1.1.1.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.326	0	0	0	0	0	0	0	0.7281077553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.329	0.3769156586	0	0.218492866	0	0	0	0	0	0	0	1.3128701543	0	0	0.9329036961	0	0	2.4428786662	0	0	0	0	0	0	0	0	0	0	0	0.9741748869	0	4.3287582475	0	0	0	0
1.1.1.331	1.9499540355	0.5392588933	0	0	0	0	0	0	0	0	0	2.8843048471	0	0	0	0.7100373482	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3009442287	0	0	0	0	0
1.1.1.333	0	0	0	0	0.8549876131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.334	0	0	0	0	0	0	0	0	1.9775055828	0	0	0.9063189485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.336	1.6082698899	3.1652676162	0.2146737057	3.0825550107	29.4148238201	0	0	8.9351440201	3.0194497768	2.6348856041	4.740764658	1.1826766403	2.2152356795	6.4408982841	0	2.3670676793	0	0	0	3.655609906	0	1.7451657458	0	9.8956926064	2.046816864	0	3.7281670513	4.4661459421	2.1226814856	0	1.7693378499	8.4488717027	0	0	0
1.1.1.337	0	0	0	0	0	0	0	0	0	0	1.7629778745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.339	0	0	0	0	15.729098788	0	0	0	0	1.0730921146	0	0	1.1968320669	1.3040807074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.34	0	0	0	0	0	0	0	0	0	0	0.8111545959	0	0	0	1.7095157214	0	0	0.7394089574	0	0	0	0	0	0	0	0	0	0	0.2656244576	0	0.8684226384	0	0	0	0
1.1.1.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.346	3.1366905753	9.6626225836	5.400722595	5.9654479242	23.7635222956	5.856640851	4.0699605146	16.7310685463	1.7475847491	8.8006710839	7.7618564555	9.6320812885	5.7787956643	6.4845468652	0	6.6482914281	0	0	3.3060366969	10.3589972373	14.5470280114	6.58812724	4.3541077903	5.5202053459	6.3689972053	9.916700174	5.3098638302	14.638691757	6.3206025323	1.4691913937	1.8985742024	3.3391304473	2.1439909054	5.197957877	1.3754321183
1.1.1.35	1.6821341883	2.3065354402	0.2750173095	5.4438770613	49.8449324507	2.8285860245	0	1.0980895017	0	6.2474410131	0	1.7410082751	6.277252944	14.8141501015	0	0	0	0	0	6.0563137387	7.8295457833	0	5.4842554645	8.8179144197	6.5119393532	1.7532243067	9.2712104352	6.948563187	6.5417467217	2.4762752695	14.5494780915	1.9997495012	1.1775833586	3.0011154578	2.2404953953
1.1.1.350	0	0	0	0	29.0288183648	0	0	0	0	1.8904000047	0.8427731031	1.4208226195	0	0	0	0	0	0	0	0	1.8173928075	0	0	0	0	0	1.2238387234	0	2.1000528128	1.3690888819	0	2.0694961899	0	0	0
1.1.1.353	0	6.366233785	7.3811927788	5.4446192623	1.9636769949	11.3193584211	2.4806780928	3.3864189854	0.1842915294	9.1567135847	14.6133608976	15.6947304591	2.4516237097	16.9324588371	0	9.5346679555	2.8009709642	0.9801467575	2.7156664716	6.8691059018	15.4619354747	2.8863930557	9.8526163428	4.8266993886	1.4732196829	8.1051374845	4.1927569817	1.193886506	13.3857219476	10.8732772584	2.4005326631	7.0862877954	2.5930968089	1.25950769	1.0870002072
1.1.1.356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.363	0	0.7190118577	1.0096631142	0	1.896209944	0.9498412226	0	0	0	0	0	0	0	0	0	0.479754965	3.4090177989	0	0	0	0	0	0	0	0	0	0	0	0	0.5148231379	0.9089064297	0	0	0	0
1.1.1.365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7329793143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3071419918
1.1.1.367	0	0	0.6304012543	2.420855472	7.1182826862	12.3400590262	1.1202280482	5.5738604218	3.8373101554	13.0885719643	1.5320241055	6.9665157445	3.3195121647	3.4828005704	1.9648596101	2.7763626234	1.1441760888	0	0	0	4.9495316838	0	1.836983412	0	1.0770193679	0	2.5581655693	0	2.2042971444	1.0421470101	0	2.166999823	0.8773873521	0	0
1.1.1.369	0	0	0	0	1.7778825859	0	0	9.446206613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.37	12.4123426998	34.2176294726	26.7151039663	64.0093585458	88.9193080706	27.7698057946	19.7530178482	17.7961184048	8.3965931429	32.8529110664	24.4068952054	59.3018861307	41.6013868994	25.5250966704	37.7492035305	19.9199773741	11.6018415095	15.1968360518	13.9902751291	33.9560325727	38.0756335109	53.9326892857	11.7813210775	18.8085935194	44.3130036891	31.2124953644	34.8108024787	23.1131668716	30.3264921306	22.2435821751	18.1043425205	33.7858921451	19.576131308	20.3690851738	32.946778948
1.1.1.370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.371	0	0.7810239457	0.4427266135	0	3.5143970301	1.8613544588	0	37.4859427069	0.5195935935	6.6716305601	0	1.4182937848	0.6183008321	4.6108455337	0	3.407111823	0	0	0	0	2.7426839377	0	0	0	0	0	3.2825785594	1.0657291975	0.8245752047	0	0	0	0	0	0
1.1.1.372	0	0	0	0	0.7731095487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.373	1.6194533515	0	0	0	26.5007151374	4.1473622742	0	0	0	0.7735781751	1.8796779556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9554768407	3.5196868233	0	0	0	0
1.1.1.377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4860805279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.765658755
1.1.1.38	51.5693620066	55.2581805825	33.4675481342	35.329131522	85.5707144431	20.1988162737	41.9859906252	300.9014741046	8.5480843414	26.8659779066	47.0469653353	38.5130681393	57.2928463835	53.9711485613	0	20.877845385	14.788414724	23.7505219272	5.2291657045	40.5842902433	39.3807913677	33.9345375863	18.2618734784	44.9456824352	43.7582609828	27.6947327192	44.1410476189	68.1205632946	59.6046746884	63.5724822271	4.2844421283	44.2683201975	12.3554142075	22.9037633527	6.4818755594
1.1.1.381	0	0	0	3.845073642	21.2863172259	0	0	0	0	4.1378333726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8198584313	0	0	1.2844552564	0	0	0	0	0
1.1.1.382	123.8067852502	77.0506180224	33.1589802029	117.9477526323	41.138551609	65.341651436	72.9296711829	24.0647060277	97.7107701472	101.7553678624	58.7602340718	81.9754446578	104.4403829715	54.9594870756	79.1494459927	78.3430069714	90.2309819361	130.0311609288	156.2433470862	72.5415967739	74.3800780951	84.4341697813	92.4151729474	122.9247881479	100.1161202174	66.507426555	53.073437191	115.8048715165	72.8859167823	60.8667898813	137.6651070877	112.9262894042	169.1900529904	147.3427457517	81.7620274352
1.1.1.383	8.5729026122	14.2104733675	8.2365049773	15.246294104	12.4634436553	7.3085237069	5.8578569612	1.2881585555	7.6555089445	7.3467243349	11.1621663612	6.6018267762	10.62053962	2.215750849	7.1321355284	6.4355971374	4.9429455939	20.2577698628	8.3072523001	15.6310518044	7.6228264382	36.9190095602	9.3469046839	14.9512565356	6.5793452812	6.9489990332	3.4688023985	16.4451683887	8.3045317596	9.9899878545	7.635453321	6.5571890702	19.7925782644	6.0333879479	12.5815763151
1.1.1.385	0	0	2.1491620223	0	10.2955177507	3.3671394161	0	0	0	1.9325742872	3.7638438649	6.5488829376	3.7644111028	3.6905066912	0	0	0	0	1.0344083005	0	5.4800674831	0	0	0	0	0	8.4207045071	3.1051401242	6.2739770688	1.3716090901	1.9395936996	0	0	0	2.8421078588
1.1.1.387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.39	2.196166708	4.8449251643	4.8419642338	1.1413433764	2.1399732372	13.5542812167	10.0965568877	12.1631348946	9.4896428102	24.7532236458	8.4898443825	12.0228552864	9.3263649667	12.7727859532	7.7336634785	7.1856456531	5.9722581966	2.3601293146	1.5510400706	4.3915503778	8.9360880404	2.4351259095	0	4.9355472435	10.9061813019	8.4122690279	25.8889136552	5.322762911	11.8683090773	5.0770811554	1.8655548197	15.916324948	9.3290531142	1.1701715287	4.9014267501
1.1.1.392	0	0	0.5109531008	0	6.6629486485	2.7576680889	0	6.0777389555	0	2.829031062	0	4.8418720574	0	2.0678273842	3.9455486798	3.4114669512	0	0	1.3037510247	0	0	0	0	0	0	0	1.1956074186	0	1.1323955961	2.0867560392	0	2.0726177282	0	0	1.1394073953
1.1.1.393	0	0	0	0	17.5587267466	0	0	12.4612752219	0.7890047527	1.971026763	2.0048652849	1.5187708441	2.15758694	3.1273449558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8530342275	1.1676690422	1.0111751079	0	0	0	0
1.1.1.395	0.4777387387	0.7068042839	0.8049860709	1.4205560968	10.7721918574	7.1992928771	0	74.438280218	0.5181523749	9.7978422373	3.8760013037	1.3971964264	3.704212414	10.3588044928	4.1383031983	16.3742679266	1.1738599025	5.2847982373	4.9360004725	0	5.919352459	5.3724899801	0	0	1.0981855235	0	2.4718761962	2.5969139298	1.5309258985	0.9554768407	1.9047895513	4.3791161161	1.1645278655	2.9123979846	0
1.1.1.399	132.0896991753	110.0188605641	32.8579195175	155.9944863471	79.5333991135	64.4668266079	117.2814223457	2.0551986788	143.9609970685	55.3203126989	98.4793550191	19.0129676658	143.4381431931	35.9098561791	63.5993319119	63.10628808	95.1840047294	192.0794656968	280.2411403599	137.0722689782	64.8756992736	158.9524816017	137.4418490987	183.4309704689	121.5397965171	55.4067972167	37.7432354302	129.1784262931	60.8833536047	94.5360735398	292.1634315026	108.6039375273	266.5461786063	192.1185558787	73.3006082775
1.1.1.4	0	1.5369030477	1.3621376061	9.1862030995	4.6248095211	3.2833314318	0	1.4750182306	0	2.1624900019	0	0.8522319922	3.4028126214	1.0182838409	5.5186158672	0	0	0	3.2017183646	0	4.4665433213	0	0	3.6265968775	2.2418681084	0	6.8313051949	1.495065885	1.7252614824	0	0	0	0	2.0469492259	2.8858183652
1.1.1.40	17.7468524477	5.9519069949	17.2035334747	0	51.2404511813	25.5698846498	3.1936898851	217.8951992434	8.8345413315	74.9920734552	25.4795365412	49.8008668724	32.434918231	37.7096174887	3.5490071387	21.1639730379	14.788414724	3.5974328135	0	1.0914161951	24.5636806424	0	2.2370253068	2.728981561	11.9689107461	9.0462207582	30.2901766462	4.4270418822	21.3528208588	18.0469447681	0.8966239104	18.3981875099	7.3815698082	7.6337255776	5.1785655032
1.1.1.405	0	0	0	0	0.6074432168	0	0	5.1270230378	0	1.6273951709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.408	0	0	0	0	2.8912852899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.409	1.9599537998	0	0	0	0.6005444936	0	0	2.4488584572	0	2.7872222436	0	0	0	1.7820948129	0	0	0	0	0	0	0	0	0	0	0	1.9729069275	0	0	0	0	0	0	0	0	0
1.1.1.41	40.8482744359	16.1851836911	7.564467983	15.5742824104	6.385542705	14.372905589	16.4010826158	37.030593115	0	16.3118945478	18.3827354701	15.4798465243	9.8458398926	14.4728232141	136.2802320681	17.1492053695	111.1448067362	89.3567115068	50.9585663917	27.2491944565	13.3087921587	7.5203211296	23.2919824342	14.7012038459	11.6225824309	13.9282147476	16.5286450289	20.6521478539	16.8013692961	11.5127313026	4.800563987	35.8155486367	28.9377305426	28.2755854623	107.236271858
1.1.1.410	0	0	0	0	0.9864611213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.411	0	0	0	0	11.6089817697	0	0	0	0	0	0	1.4248596405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.412	0	0	0	0	0.5933166304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.414	0	0	0	0	18.2704463155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.42	278.7637255877	348.3234619558	270.7150165021	370.3591727797	135.7698559113	157.8234541745	304.7461061789	196.8067983343	142.31833272	306.0851408953	239.287089142	271.5311684574	266.9112358452	279.2786084108	84.9375741208	181.4428339633	45.1396096886	223.8423661885	234.8212763191	285.3348555206	287.8839758116	285.5168071655	343.3225362686	251.4280421801	301.1935958908	331.961195381	278.4560782818	268.5356330979	281.9990438383	327.5999191586	286.0569055467	286.1447183168	247.6207603144	247.6560258361	81.097621335
1.1.1.44	72.9987879103	51.9227781131	18.4559625475	88.3913267012	37.718428494	124.520176975	55.5357020749	10.069666598	76.1683164882	51.4842442328	50.2786964761	53.2873148031	94.0187964434	48.3934456232	97.751446073	61.8920370519	77.890948941	98.1038930887	138.0480703013	74.53201782	71.7756811611	93.984451621	59.8447307703	69.9289666327	54.5610189866	24.9869182396	54.5417963195	67.3255386587	40.9058403305	39.0050568396	147.6257223869	53.601659242	149.0523622747	95.4313101599	117.88069968
1.1.1.45	0	0	0	0	0	0	0	0	0	1.1428018451	0	0	1.0863061034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5145198177	0	0	0	0	0	0
1.1.1.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6937356804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.47	9.6853524448	42.3819125146	33.9418257162	7.6027374984	4.8865556965	43.4812866489	31.9668925657	4.623350153	0	33.593620974	32.5491353271	38.0604398142	14.6907443191	40.9720217029	17.5294562016	30.1224990063	1.5425269035	10.005486525	5.8815781225	20.0839107331	43.4839988366	18.3820841115	13.8693721485	7.321546919	9.75534709	32.008513569	42.0193286415	31.6631679546	41.6535127092	15.0160525593	15.5731997035	24.5488213145	0	7.8882991462	11.3599428592
1.1.1.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6937356804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.49	115.6621959787	91.9175587762	29.4637533189	149.398433382	71.8401925088	129.5061553907	110.6169433479	1.8813959165	124.1822476775	50.7815156482	79.6695304307	27.8511699896	130.5504908078	48.3058853939	95.1021264843	69.7566427761	122.3626840733	173.9939036751	223.3271814532	106.156102536	74.844919704	142.5461934629	105.1483474677	198.2386645436	113.4443503284	56.6827707177	56.0345639671	116.6790247134	68.3774627935	86.8746319885	216.9887512788	88.6104350152	256.7730482721	161.8792074724	133.9646167985
1.1.1.50	0	0	0	0.4762360889	0	4.2061230657	0	3.6382197455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1172348659	0	0	0	0	0	0	0	0
1.1.1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.53	1.8828615175	0.399051581	0	1.1816595776	0	0	0.4803273758	0.3366126306	0	0	0	2.0445367207	0	0.6845929257	0	0	1.2632400981	0.8429262114	0	0	0	0	3.0111121485	0	0.9821508267	0	0	0	0	0	4.9476080888	0	0	5.05081764	0
1.1.1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.57	0	0	0.3475193412	0	29.6865721228	1.7547914113	0	1.4796987517	0	1.6412723343	0	0.8731609382	0	1.3893335642	0	3.8360496212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7677961929	0	0	0	0
1.1.1.58	61.4914246736	121.9763545373	159.9104232793	82.4599488836	37.8815765172	42.56940562	98.5913654766	43.9839680716	7.2262048221	100.3206253321	106.9949445017	111.442106165	83.688747641	137.1813194155	57.019865212	66.4356335502	85.3374045285	21.7200938601	26.0648818996	73.8157709009	122.8991872773	58.9001947857	105.8919003001	59.7799236701	123.1827006339	164.1498510304	146.3180719053	94.1311586247	109.849653715	106.2952743406	4.1082342883	103.6331538101	11.7609108077	45.8160800622	62.2149303795
1.1.1.6	78.5825600594	52.5536399846	27.5691158898	32.5030375113	96.2443032028	31.8412172758	55.3061067611	84.6172191643	12.930847027	40.1248966343	52.3597073861	19.1284282376	14.5791026979	38.4645219283	136.0482352959	40.1283663588	100.0984466509	136.2604301106	76.1710507212	94.5282380265	32.6575581183	48.3291290934	69.3137790613	25.392016886	28.8688076575	38.293091783	46.2167550179	62.2790924111	32.5996420956	36.487119286	48.7945934529	43.1964878129	70.9346590219	86.209038652	90.9744140688
1.1.1.60	1.5092680882	0	0.6620177151	0	38.5689365363	3.4399382915	0	93.8435704768	6.3661730715	5.0502003528	0	6.3861902184	3.4971482367	1.8090608726	3.3541772486	2.9706606806	0	0	0	0	2.7000121192	0	1.1035199218	0	4.9004330478	0	0	0	1.4057394369	0	3.9059412012	0.591451063	1.6179746226	2.1427942858	0
1.1.1.61	0	0	0	0	12.316778363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2529822525	0	0	0	0
1.1.1.62	0	0	0	0	0	1.7856196473	0	4.3112266964	0	0	0	0	0	0	0	0.9221264262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0476437775	0	0.8050210489
1.1.1.64	0	0	0	0	0	0	0	0	3.635581534	0	0	1.9140437962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4728300454	0	0	0	0	0	0	0	0
1.1.1.65	0	0	0	0	13.7522608699	0	0.5251172279	0	0	0	0	0	0	0	0	1.9387177109	0	0	0	1.3691480409	0	0	0	0	0	0	0	0	1.2135315735	0	0	0	0	0	0
1.1.1.67	0	18.01611733	17.8974287982	4.1839870623	0	13.2120528026	13.0381076896	6.2640975783	0.4208042522	20.7863860807	13.3773093738	12.9325723452	5.4195519676	34.6854940079	10.8443429159	11.7843853987	5.0050375338	2.0325775168	0	6.832423443	21.422280648	11.6179836828	17.9029652464	3.5182932099	4.8960825694	28.9694610812	18.7784556683	33.8358484125	12.4722342993	15.5381087853	2.0034722162	13.4511908301	0	3.2057061219	5.8614529056
