F-50179221-003S	F-50179155-003S	F-50179247-003S	F-50179145-003S	F-50179263-003S	F-50179227-003S	F-50179243-003S	F-50179060-003S	F-50179271-003S	F-50179229-003S	F-50179267-003S	F-50179200-003S	F-50179151-003S	F-50179192-003S	F-50179147-003S	F-50179196-003S	F-50179186-003S	F-50179213-003S	F-50179062-003S	F-50179233-003S	F-50179239-003S	F-50179253-003S	F-50179066-003S	F-50179169-003S	F-50179161-003S	F-50179205-003S	F-50179249-003S	F-50179259-003S	F-50179219-003S	F-50179159-003S	F-50179184-003S	F-50179190-003S	F-50179203-003S	F-50179209-003S	F-50179167-003S
2.7.4.23	0	1.7796144494	1.49657674	1.4999522559	1.2693680725	0	1.3506827686	1.7601492841	4.7481859673	0	2.511166639	0	1.24853394	0	0	1.411769894	0	0	0	1.2561379651	4.0412522997	7.4278003737	0	0	2.9395302514	0	0	0	0	1.1027074646	2.2282098624	6.8862805734	0	0	0
2.7.4.25	190.5765687757	275.6781079869	308.5209457651	341.2316241807	327.2733376405	342.7806879124	350.6811633676	310.4988512327	348.0264687547	245.4584010027	286.7667005597	309.3547359745	314.4011748249	372.1507013068	410.6031868102	339.661192859	350.005611989	301.9796116564	327.4607952616	305.2204326695	297.2568598614	314.8878929477	256.9716724504	384.3689808903	318.5074049397	354.5727477232	353.807347895	395.8679084419	325.1728097163	305.4632256599	328.5270781333	324.4125271849	321.7434174133	267.6537864953	406.6802254034
2.7.4.27	109.2557970341	52.8446769441	45.0117283499	54.1953824798	136.8003373515	55.4753893823	56.1733121141	42.3340722367	62.7589956947	98.0629081101	32.338092624	37.2283006334	73.497390744	54.5768349937	62.7118476465	57.3703862644	65.1140738381	30.6704906143	40.9871847455	38.2658957301	69.502735271	50.5575447581	60.9577596292	118.2711960176	53.0259557037	31.2966932419	27.7480729037	60.4469319468	61.9532266771	49.6350944646	84.5403809173	42.4499129782	36.571061621	44.9674100703	40.7528426005
2.7.4.28	5.6490270082	2.9909537325	2.6260130477	17.8728242953	28.2102281583	11.1444373939	14.8739944046	6.9928651211	21.1671784581	14.5016793508	12.2544360311	6.1149388319	18.7623184698	14.3597099918	23.2478792561	11.2086544946	3.4608118739	10.4609380543	5.210959304	10.8054214857	7.4596617122	37.5310792592	10.6625978492	62.8607711644	10.3925282284	13.7573988146	21.9639365136	39.5450198998	2.1513584175	7.5459925564	20.3355215395	23.0715036406	3.7215501091	1.6434929436	37.5300787491
2.7.4.29	0	0	0	1.4914881723	0	0	2.0452099877	0	0	0	0	0	0	0	0	1.7668316639	0	0	0	0	0	0	0	0	0	2.0028465106	0	0.6550196848	0	0	0	0	0	0	0
2.7.4.3	488.5271498828	443.4656065827	460.0561535164	566.5446823617	576.3653286791	541.7893377595	586.8660692608	467.7960089869	553.714243707	453.4834583393	469.0589069435	440.4207325015	499.5752320995	509.5192600279	340.5426754362	467.225654461	536.6566722965	408.5194552516	739.9856059321	408.4259978291	497.1129967207	475.6430305964	362.0317854439	471.9931635251	498.3170434947	417.5631283541	446.4146314851	516.1481147827	495.5498408915	484.5608659528	530.27211322	499.918746563	470.2601558371	467.6902744645	475.7225451261
2.7.4.6	22.2860285608	15.8887494571	12.141947607	45.0411402663	77.1676763144	33.1904808144	50.8721418767	34.5356729136	51.1604051803	52.523176929	27.6831867774	27.4537141509	75.5191970237	44.9728549809	61.7543373841	92.9385407342	86.6552924599	25.2409574504	36.4777803875	41.7725298055	13.5739000144	56.7537414442	40.8624240101	111.3052649964	33.3198285504	27.011091586	30.1313862454	103.8968002798	10.2472222585	31.6100787429	57.872777958	58.3026279512	26.8270349731	11.254376421	53.8012567752
2.7.4.7	18.5119223556	49.1183757024	17.538792037	85.218270055	146.3718552628	94.9010893175	73.3423736419	46.2014285431	96.4109866275	9.9702245004	67.8935511564	48.6523036277	70.9521621469	89.6247372559	18.4054702204	105.0602027597	91.0031622411	24.0629231285	12.8819689953	15.1092112648	89.1733271175	21.6825786164	7.6501759459	27.6979488908	20.670645725	28.6105667454	36.2308230429	27.8743933528	51.6167694867	38.0973395498	107.3342197497	9.6859149368	32.4098201253	12.2340431029	24.1458035699
2.7.4.8	137.2355540817	247.1877452989	254.9838709276	314.2287041716	342.5998738519	342.5544643326	278.5750380621	261.8892938519	340.1044936438	282.626062082	292.9665316208	263.2688416628	340.1024866896	267.7054526366	210.6095195802	292.5999181747	335.7171867675	266.3075902132	260.6354631095	256.7973485223	267.478404099	281.8644669047	257.8504640445	394.4921526879	288.2615853594	286.942349518	276.3197796358	331.1877376522	209.0608793205	306.1553653348	262.2142811983	300.4317510017	234.9158686471	210.671476738	396.1477908063
2.7.4.9	939.664730436	353.5542533737	404.3570881323	315.8902975687	194.2924758629	362.1984279709	288.1498462043	348.5115919971	240.073853669	572.8978208036	552.1076808402	300.7979812628	355.3996164194	346.8985163401	490.3733832426	345.5020414919	316.8573392557	424.2797079081	599.3835283919	420.6776664597	636.0819699143	382.5923929357	518.6982708291	531.9338344446	355.2943953649	440.5109660197	358.5727406335	356.3076746323	314.9906845356	353.3990272388	281.8044047403	458.1635252969	396.6852558785	377.1561467427	557.7158336761
2.7.6.1	546.2757953288	847.5003866881	756.8418793457	1405.5718936814	1738.8965011385	1496.8465386659	1423.0794232248	755.9185828094	1400.3326960737	791.5155564476	1188.9207776222	738.9984628707	1447.140777137	1143.8090973236	670.1197605621	931.0775061341	1059.9896169101	851.3312503919	846.9008075934	919.6918290051	1159.5554328867	979.0316422895	726.2608530182	744.8726429428	789.204929262	995.1472312974	1287.185714685	1674.6623249699	875.2764259608	951.8771703471	1229.4219237343	1538.3224032167	838.817450802	638.4707292371	1360.3782900102
2.7.6.2	143.9957263583	79.8267287728	102.1667390483	106.2502882357	169.062270688	115.3775826456	82.1865846587	67.6408920799	87.6017442256	284.6334422626	261.1224657296	41.5292235505	226.8577060459	75.7674324194	88.9710161031	98.8694509734	99.8899176559	114.190719847	131.438708797	84.7371509824	145.822492473	69.4721889563	172.5849341248	79.7948376656	65.7076715133	113.9730299765	74.8830100653	63.7076938932	57.2426074343	101.7419768315	78.9053116604	139.9802579246	101.8345150526	60.5939369206	175.5328600174
2.7.6.3	0	14.9353708484	7.6634163016	33.0034822114	77.5091171668	28.2050359003	40.8799868185	6.4818684796	35.7993999064	0	35.0366159847	16.9157631088	17.3290352784	29.0301443915	18.0910938664	35.9349163387	39.7484639268	0	1.8493642982	5.3332125935	43.1959965204	9.5218649975	3.1783853527	3.5459068848	11.395294219	6.8409927447	22.8197528813	5.9978701452	12.8028222732	12.0558019226	24.5475157633	6.0575651029	6.7362688253	0	0
2.7.6.5	191.9012469396	274.6454388982	246.0071914679	282.465983148	356.8714758007	294.1572509865	268.2499992309	279.749648661	323.2833123089	276.3106993475	295.7027093934	272.5216923645	399.3206420357	314.7169987419	225.7060594561	384.971204766	371.825269327	221.658671689	221.8685944586	223.1522165244	287.3867597482	225.7423628153	240.1240644083	60.1233304756	304.1001272753	202.7922719713	235.2692738024	214.6575055346	262.3831626496	235.9065183173	278.4243972152	207.1005489974	270.2135174526	226.321247049	145.3713328501
2.7.7.1	0	0	0	3.6621313758	6.8911504559	0	0	0	2.6704162136	0	1.5426857594	0	0.7139448578	0	0	1.7157991333	1.2850628454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9815655105	0	0	0	0
2.7.7.10	112.534837909	35.7485068971	65.924439821	25.2054719593	2.11711886	47.9232896356	9.4181424326	15.4604376853	0.8239796432	161.7049510005	110.3389068168	19.7657587505	40.5146758876	31.0000273356	25.7855891685	39.0208088232	33.7010235461	65.0411322913	58.4661336342	34.8942313859	60.166271894	11.8945552558	89.654501403	1.3317358615	23.6338104719	45.470476462	35.047173859	8.8190697116	24.1426566054	41.4358805447	0	58.2504514241	51.2983781756	33.4094535811	61.4522364253
2.7.7.12	152.4166140944	297.4514094298	310.2541627033	242.6803259051	234.1511713921	354.4679304287	292.3047121682	318.8266883016	329.1850757603	209.9219249061	343.1160396199	279.1396644787	284.8475819748	308.8091791691	316.2196948638	383.3808301475	325.3103402486	272.5579011443	265.7441130831	291.853859486	283.1238885955	321.7195974112	276.172928852	169.7364890753	293.2751459527	336.0880088311	339.0752717693	316.7376052365	321.9588626486	302.0514938489	330.7799491998	274.0078902885	305.0215164871	300.4682943583	260.4058581876
2.7.7.13	3.0631748742	5.4416193065	4.6952458599	9.0610058088	13.0029079161	11.3513886399	13.4503442518	6.7340562464	10.3191663874	11.9138922436	9.2142289326	4.0107997232	4.4212183413	21.9844335456	4.5817033031	5.6150204551	14.2937040725	3.998219152	1.8564811133	5.0141179048	11.8274575981	0	7.9332329617	2.0147110981	0.8572840459	4.3237440653	4.1861019992	2.5977121989	3.7357483427	5.5045676717	7.7812622919	2.7885085659	5.5803322325	2.0977585726	8.1853168559
2.7.7.15	0	3.1187922601	2.7566880186	3.5077415033	2.4106547233	6.9345859808	13.748695874	3.5168777148	2.6286195656	0	3.3877162792	4.3668706339	3.979810611	6.7799142171	5.0562118299	2.2129842503	2.4159115937	0	5.5687596755	6.1672911439	5.9674327282	3.8670260831	0	15.0336535408	2.322189477	7.0364612358	0	13.449084997	2.325627955	6.0575403627	4.6628959182	8.5418127617	1.9421363871	3.1072801317	4.3544149318
2.7.7.18	252.0203299933	281.6226991586	349.3347549788	223.8026179519	265.8298037267	273.7027086261	218.0196807503	269.016769348	243.3399059162	279.0124959401	308.5380605271	347.107246156	271.0216471217	311.0871012034	439.2765994159	351.8405129049	353.0260467241	428.1726128076	385.3872164325	322.4851634055	269.9270366636	329.7643655874	388.3120992288	161.010761894	324.2785445842	392.0461790457	252.6082205435	297.4114767809	310.5829404427	280.6568510876	275.4694400161	314.5943615164	358.156391376	341.6778733357	225.1411739535
2.7.7.19	1124.2426858322	154.6425227356	41.7105693647	17.1279172872	15.079887665	36.1106113382	22.7173978776	10.9896062511	26.3203873221	30.1149219927	26.5406258468	101.5815982426	40.85829246	74.9947179478	50.9919426806	29.4241438386	56.2462169952	31.7439607608	68.0934343269	40.8105417251	260.8115410326	35.3798190199	11.6253058125	23.2771355806	51.7684903109	20.1076596751	29.20217827	9.2788181965	31.3673331133	39.1774099434	15.6917169044	74.5141855568	51.6564197784	8.8281175348	5.3105350224
2.7.7.2	12.6891074118	51.6958015114	70.9285123516	66.0979833046	112.345846117	65.3804392007	59.094074421	40.0142828541	90.8304761875	25.8677930896	50.1249661435	48.8416790838	106.2285552584	84.8935962319	48.9130247728	62.5021632811	120.1457503382	28.9492313173	51.5633386082	51.0522678737	87.3421658063	97.5140146046	43.2309231827	58.9486585549	53.1923866588	41.4315652925	48.4657998794	83.9132572537	46.2955866833	38.0340416438	68.7664579419	50.8860817626	64.7080180468	41.3569236992	51.3740445859
2.7.7.22	6.4359514712	11.2610724449	11.854644968	4.1919543165	5.2964318872	4.1041669063	2.264008216	2.8162696066	4.8003850962	19.9511973985	11.1405212928	5.4480735226	11.4831388847	6.9110185754	12.2958370716	7.0250362522	7.3932457452	14.4555334595	4.2949289581	14.9328839489	2.051442929	3.1166224723	20.248595411	2.0147110981	2.2968514599	11.3200275224	12.6514347	3.352466437	3.7112222129	8.4528048016	3.4355370547	7.1228123786	11.7708616713	8.0313126943	0
2.7.7.23	227.7960350357	138.2692061189	163.8629685358	126.5241300318	220.4123411349	179.6559439994	136.1974274309	118.6289701556	126.7698414281	220.6160022176	185.7674050275	89.4906057315	223.9838069249	145.2313030044	134.2407831728	182.0814484346	200.3071994982	160.9636939472	206.5279447743	124.7000075428	155.7042974278	122.2315901638	215.4508828664	86.3632007154	121.5153556803	102.245979021	116.460313526	67.4117803557	121.024353217	140.4683292263	106.8799633608	128.0929573302	200.4702808552	94.5336180125	102.1053678684
2.7.7.24	251.7090562628	291.9769728818	300.5548925889	234.8492121064	236.2554334639	291.092508371	241.780927515	280.3286146665	283.0231229949	372.6702230791	240.542020929	296.1122747053	263.2947853365	295.8211806608	254.2096985419	309.8822350716	340.1943065402	253.5983591413	251.8649331075	249.7522162299	216.4571730413	227.5821532656	325.0649799566	208.7836378302	276.7739407608	305.8176693291	267.6880037909	297.5994937026	296.8944380673	302.5461820671	219.275508923	290.665782983	270.6889043077	273.6652807027	286.5863407295
2.7.7.27	315.2991398374	409.9864280976	327.7598960616	660.0770539519	644.7411248331	553.2866361495	707.8202032164	409.7953578504	697.2462183508	200.4656311286	358.7646997014	359.3900462354	370.6885639821	507.0562021865	301.3951809988	365.2260773219	410.66860678	228.8109195021	318.2539654021	386.2741012334	474.0656381509	564.6263947628	207.9657396781	663.5406031659	376.4509821452	428.7808678921	557.3946768869	594.9894805222	413.7732917042	447.0659906696	547.4913636946	491.4161354054	323.2878115326	349.3958300478	588.4826493918
2.7.7.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.3	328.3837283117	334.8520311562	435.4599101618	320.5288588486	334.069587073	368.6875410097	352.771893008	365.8719114695	324.3139075492	460.0725048839	419.2406203307	354.0884396517	301.252004012	376.0505638595	590.8367604479	390.0061968029	371.9696645516	491.7218845422	494.482610556	369.8599578827	373.7548963053	427.1656893931	583.7629705747	288.2339545408	370.4281919639	446.32779394	385.4617227371	420.4672188175	321.0020539855	326.1575638689	300.3762367552	401.0143420365	378.8411335389	381.6948608526	436.9327991164
2.7.7.33	0	10.7826784472	6.6853717666	46.2991529188	65.2546814617	33.0345915744	61.209158135	10.9286877985	56.6616401191	0	10.1931773867	7.1079722855	23.1865098185	28.1345159703	0	10.8791764349	15.3299889127	0	0	7.0125945377	12.9483855516	35.4351190934	0	18.2509743167	6.8504991183	1.8088564136	15.3321914747	22.8867942372	15.9111542522	20.0787119326	32.5211020567	26.6886270004	6.801440821	1.1836255486	11.0654211222
2.7.7.38	5.1176934892	6.8664065578	1.0824549832	0.3364315112	0	3.1999219419	4.9455690998	0	0.9942913529	14.2095051334	2.6606304639	34.661202106	5.964461271	22.2077869411	25.443291893	13.8602232139	24.8789451255	23.7040149232	6.2740545491	20.4035933585	10.8467982104	4.3104743986	18.589724767	3.3328151003	6.6164967685	15.1271552444	0	2.6361640646	8.7873457377	3.0411718617	3.7154166933	3.4272954079	0	2.40077936	3.5911673532
2.7.7.39	0	84.938672724	90.0499913746	40.4722318943	65.7342268936	71.236519934	53.9349667416	100.4383233431	45.9699507312	7.0911007813	53.8925335146	85.5787693252	31.0370870208	68.1543958611	12.1753463418	52.8540837964	78.873391078	45.4397625141	45.0303398735	44.2449592809	45.0489685255	95.9019260668	52.220306272	3.9904031464	89.4682808438	27.975514474	17.6511133606	49.2733776246	94.4720324433	57.1793147896	34.1464116178	21.7634047426	104.0151890632	60.2506854355	0
2.7.7.4	28.0177702605	29.8238002655	40.2842581716	39.2191439474	31.723058311	30.9096420435	24.8309829246	18.8230029167	61.4571883873	90.5157602161	87.7014816357	31.7741254252	40.8708677313	30.3924991725	38.7228654119	25.8822841109	33.0100139744	48.0458518839	69.3798318985	37.6312952348	22.6809667304	30.1080043833	57.7501750972	2.8686659037	18.0365340821	26.4118667125	61.298965573	33.0047303514	20.5564433436	36.15557888	58.7554258191	52.2866305721	33.3304982988	22.4461928626	41.5058373689
2.7.7.40	0	3.2844819747	3.9562732747	32.1565532339	13.5241901907	4.8767206913	2.9400370723	3.3584282134	8.7418088607	2.1681571273	4.1811594849	12.2290007673	1.7335534962	4.0021740899	3.2142297606	7.6088815715	0	0	7.6925850881	2.7402668824	0	0.9204608167	5.329183463	0	2.6256819627	1.0548432791	2.4869313757	5.6979487767	1.8111119296	1.3624185575	4.5659858327	6.8702693632	1.2615633622	4.0799699009	0
2.7.7.41	68.048726338	214.4001043101	218.7938592795	259.7498960445	221.9369806378	224.4778327244	209.2294961773	270.5284494832	225.8534425852	105.5118959562	155.5547539572	249.1922132625	208.4648028045	288.7149686051	265.8095997061	271.239842917	285.9760684212	182.352642116	167.3160500542	244.1562193933	253.4504963886	258.4386058329	193.4802225795	278.3208966871	238.210578229	252.04962704	243.1012012017	289.5086169473	254.2170407711	252.1054781329	253.4332648859	206.2180590301	240.3001115365	222.0066777273	275.0497528616
2.7.7.42	22.7184805339	13.8440845344	23.7388369527	11.023331459	0	17.8456368205	2.6571442604	6.713881437	1.2895357558	73.2412510517	45.2121500913	10.6659471436	27.4398752561	6.1904353504	10.421338128	12.1023282121	12.4412710419	40.3170572201	30.6108873178	21.7665630761	21.1273932914	8.8839198457	44.3631451514	12.2376668772	11.1950262048	28.2496768039	32.0241253855	3.3952274398	9.8693769141	18.9058683784	5.6686682529	27.4705313967	26.1745213757	19.9273200744	35.1519783508
2.7.7.43	0	0	0	1.2675715724	3.4850142738	1.9299651775	0	0	0.6853997045	1.3649868669	0	1.7049239238	1.0873031174	4.3836935675	1.3036466386	0.670116575	0	0.9092256809	1.5016473277	1.977284006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.46	0	0	0	0	1.0479418962	0	0.8021821519	0	1.4784685737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.47	4.458241077	2.6864306696	2.2845039204	3.3210777057	1.3574034496	3.9690840931	4.0039002744	1.6408534039	3.8389038163	0	4.3098527916	0	0	2.6672208791	0	1.534965177	5.2139358235	1.8082835773	2.1363220953	0	8.5167448417	0	1.8013163801	2.9862196542	1.0526851901	0	3.2379029868	5.593805688	5.5528953421	3.2544422342	3.8575341097	4.4853505972	2.0947038305	3.5809607598	0
2.7.7.48	11.8289439026	34.1240210235	30.360217845	76.4057368394	67.3426106044	47.5881408614	48.4865077334	38.1033474983	81.1219769088	9.7876240934	36.1687712891	27.8020454022	34.8872691522	41.5213834737	32.2059662147	27.3354877728	52.944260354	23.9881935427	33.1318030773	38.7861302055	37.6404927662	35.7703343617	18.8024344566	10.4292922057	19.6903955287	20.8078010013	45.7293509439	22.1087161741	32.3306628037	32.4436946005	45.7384612107	28.6503526534	38.6873131803	12.8391941273	32.9549903784
2.7.7.49	140.8331084932	441.017518086	182.1992905386	94.0786952894	561.007433712	155.3041998569	150.0515714736	118.5894996514	174.8735220515	418.0272056172	111.9834707531	121.857744663	264.6153830029	390.4784235588	42.4330410957	241.4444126547	279.9395655386	50.5223893112	33.706655838	53.9986289205	346.3010236772	38.1207541602	65.5190193657	46.6496767728	63.1436094871	72.2194920555	144.2556672602	44.2325896617	253.322134739	93.4548636826	162.6394004569	72.2401325192	206.3670697717	161.8588555371	32.337335253
2.7.7.50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6138218798	0	0	0	0	0	0	0	0	2.2292641168	0	0	0	0	0	0
2.7.7.53	7.6013901368	4.067911247	0	1.5456786243	1.9726423347	3.9914212244	3.7795142612	1.6369726825	3.6886160925	0	7.3396215337	0	7.5811815973	1.0186011317	0	1.1707417419	3.6668453251	0	0	0	4.9983694209	2.6707683088	1.8885031569	0	8.5588621281	0	2.4859515215	2.8780539097	4.8641465014	6.0800543148	0	2.4080329598	3.4983496952	0	0
2.7.7.56	1088.9480321329	1462.4378411694	1323.2312639573	2095.904013728	3500.9221313422	2523.6423761738	2384.9297897601	1878.9258187207	2061.7846825055	725.8862909232	1536.0497152316	1302.5634578645	1911.9236668095	1675.7197569839	995.3745506359	1576.8614438592	1485.7533644541	1308.3771796197	1314.0394946954	1331.0180709577	1535.4907196762	1435.7279473053	948.6799083585	887.3982087686	1614.668435421	1781.6528974856	2211.3367074086	3175.4884712639	1607.3552546785	1429.9995198152	1956.2401266455	2026.3840780994	1333.9515893902	1554.1534183312	1622.7440039098
2.7.7.58	0	0	0	0.8310128186	0	0.7404609186	0	0	0	0	0	0	0	0	0	2.3604609624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1323821595	0	0	0	0
2.7.7.59	38.7246788921	7.8125367068	11.5567785485	6.6574977141	0	11.320533821	3.2792251436	5.7661472227	0.5016151201	54.1435017627	14.8746875736	7.7005956773	18.9734794497	9.8258992312	16.4956141141	13.0639700283	14.3315395208	20.2724098252	13.9030332215	10.135380222	10.0263056506	7.7901688372	17.0834835159	0	5.4839663969	17.9212487249	13.602260625	2.0893564931	13.2639024511	7.3948811172	8.7493561853	13.562324031	11.2619467981	8.3410110296	12.063341948
2.7.7.6	5171.62495125239	4532.8448364044	4170.4874513982	3673.1745392396	4346.37136409581	5039.4947583547	4691.1679198569	4032.2208865901	4177.9999645596	6350.1136675321	4609.8221618839	4288.104637855	4141.7038002194	5370.0915229858	4133.138383133	4624.8530775707	4868.68043367131	3491.6289210008	3613.6721644376	3701.9248268314	4902.5645562653	3987.9841432365	3359.8153853149	3524.5827182731	4073.2214620813	4083.1817144791	5185.8491945449	4139.12475704869	4241.30932319959	4144.9194390557	4417.3966005494	3914.2679695447	4561.0155277309	3495.815766387	3849.4225193566
2.7.7.60	286.9027831416	335.4458205457	349.5605069807	442.568280608	452.481473008	359.8767412181	414.197227654	388.1875751191	398.7366689353	354.9488959919	343.1690307452	379.5364086021	419.2389251357	357.8782736498	571.3522369249	317.0914415019	307.6369286236	346.8393741761	334.9412393801	388.9607735363	379.9765595792	353.9502400881	428.1970045815	595.7764495189	358.4752110612	395.2942836098	423.002518412	459.5612855858	350.1348192796	362.0119664078	345.7604391314	442.8446728	355.6788490956	424.5320815864	539.735239458
