F-50179223-003S	F-50179153-003S	F-50179245-003S	F-50179143-003S	F-50179261-003S	F-50179225-003S	F-50179241-003S	F-50179058-003S	F-50179269-003S	F-50179231-003S	F-50179265-003S	F-50179176-003S	F-50179173-003S	F-50179194-003S	F-50179149-003S	F-50179198-003S	F-50179163-003S	F-50179215-003S	F-50179064-003S	F-50179235-003S	F-50179237-003S	F-50179255-003S	F-50179068-003S	F-50179171-003S	F-50179141-003S	F-50179207-003S	F-50179251-003S	F-50179257-003S	F-50179217-003S	F-50179157-003S	F-50179182-003S	F-50179188-003S	F-50179201-003S	F-50179211-003S	F-50179165-003S
1.1.1.272	0.6007131475	5.2941088679	14.9152317909	8.9961205534	9.3052939666	4.7951851112	3.2029990319	8.4606810666	0	37.5243891538	2.3512900591	2.4971043253	4.7827993103	13.3042170737	12.3616021551	19.9454569321	3.7876769372	20.8568919863	0.620019792	1.1408737424	9.2837243046	7.1604207175	38.3998671728	0.545765348	2.0568867518	43.4891169405	15.3665545012	1.1635848839	17.1001741205	0	0.7531080574	21.4470602258	31.6732843031	1.3889273558	23.1018711301
1.1.1.274	88.4673361388	40.025993995	62.9588734999	157.5747871766	129.9896351261	62.8219719445	114.01893212	67.9681198796	135.1746079244	113.1327629509	156.7008196456	105.0955755698	88.1428920339	205.3538545301	125.6875591031	81.0273081106	110.268783521	134.3212589044	86.1696753296	153.9317011558	69.4200159208	77.5968349966	166.7757464055	166.4894733637	109.3039295073	200.9685541249	76.09486037	181.1789559824	104.749251569	93.5067734375	145.7760842952	241.532419869	193.5734690376	160.8394865231	113.1036783698
1.1.1.275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3558110153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.276	0	1.5364091893	0	4.3281434585	6.8956828927	0	0.8173769143	6.1651627898	13.2694600145	0.8513879053	1.2443869413	4.2586618899	14.2063631325	4.7805860751	1.477674479	1.0438083548	28.781007379	0	150.8609414886	5.1245786681	5.8401205907	8.5697928486	0.5923135809	58.9195587312	0.9476605582	14.8245491616	4.668037512	22.6995720718	7.0813177249	0.6041558698	0	3.5871795278	0.6888401822	1.5928008151	6.4498198998
1.1.1.28	62.9030438355	115.7848805512	182.5679460529	172.6222673178	129.3181685181	135.0213648293	54.7219848587	34.0550910461	54.0403277963	373.3567443265	85.9296202433	178.7765620812	55.1638007279	150.3486867251	155.5865677845	202.4575003078	89.6826094652	334.6588803567	28.522198374	25.6676450807	189.5815628284	142.5532476028	390.6618884063	39.2681255398	66.2096343538	559.5720308183	139.8055235407	68.4682159214	225.4696730265	42.6709103029	75.769258942	281.1555341042	471.480988492	70.5498429975	226.1040084637
1.1.1.281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.282	7.3570281566	0	0	13.7266465198	0	5.391279724	0.8769773143	3.4752118926	0	2.3463661397	1.3148859765	0	7.148868716	0	0	0	0	1.0401721482	0.8519215894	0.6142510108	0	2.2593577999	0.8948862336	0	3.3727644919	1.5210312544	0	3.1453414234	2.3407141686	1.8910176364	2.119645066	0	5.569945467	5.5204299268	0
1.1.1.283	5.1194761492	4.2418539548	25.2818753538	17.6314812962	15.4061330708	7.452422878	2.1484242439	11.2151880898	0	50.176208032	5.947512287	2.5582634886	0	29.3689967198	18.4311955021	32.0776165675	7.7299944187	47.0904129309	0	0.6644917118	20.4344649337	9.5965537006	67.3674154935	2.3514375642	1.0287316659	94.6220498188	26.128846034	5.681369678	28.8960093123	1.0564286106	2.4376994943	45.9259854485	76.15540759	2.5276310397	30.568964019
1.1.1.284	18.5703317373	8.1641911416	5.4951628379	27.6988182491	3.0125626644	9.2270196203	2.3849110928	17.6277031364	0	1.7252694666	1.3247699603	2.5398400492	2.1770788566	1.1972949807	2.8305970564	3.5143017491	5.8061056754	8.7869916472	2.2834460624	0.8421698924	3.4866581362	2.2732367727	3.1947905132	0.6848085307	3.7961501219	1.8548466821	9.9799765393	13.8990301124	6.6911439074	2.334129288	2.815251706	0	13.3475217831	16.232981076	4.8140685129
1.1.1.286	0	2.1392105921	0	2.1288839734	2.2522561857	0.6396791993	1.0486650633	0	1.3527052539	0.42919059	0	0	0	0	0	0	0	1.8139629224	0.3518810106	0	0	1.7427208745	0.3380147525	0	0.6490261414	0	0.6934011655	0	0.4955653683	0.9298645861	0	1.3426059182	0	0	0
1.1.1.289	0	0	0	0	0	2.5333595435	0	0	0	0	0	0	0.8695559933	0	0	0.7015141572	0	0	0	0	0	0	0	0	1.4367794693	0	0	0	0	0	0	0	0	0.8861678014	0
1.1.1.29	65.4583644006	7.3401556681	0.961811794	30.0910051543	105.1374937967	22.3490198537	129.6217137205	11.5888721575	382.9133345919	11.0356947951	485.691852542	32.031266481	44.2529556457	533.312710716	112.2278447692	5.3144322998	66.5595609381	12.704304612	129.2023290807	252.4551489522	2.7796216129	37.3789439122	20.966266407	413.7091427636	96.3018746752	38.4426861985	13.9112776988	419.6120366846	66.6297713533	230.62818667	322.6385897694	482.4225940424	35.7607183164	347.3489867484	7.62112501
1.1.1.290	75.8468532055	60.4342983038	29.8365151509	89.8102824128	84.5706008978	79.1309125051	95.576585295	78.212392903	85.9360729392	29.2610686097	59.3749373763	43.038305792	44.4257890379	30.6420789969	51.2250137816	32.1947734498	32.4524748881	35.0729424399	54.1707902128	89.3710291531	87.6866361211	57.6576368462	29.3337686688	31.5303429691	91.3609921001	54.7395770288	17.4279503424	47.3110110924	40.2071977914	33.1403408327	55.0982215735	38.1153975849	43.2859806022	80.0395724694	32.692103052
1.1.1.291	0	0	0	0	1.3259544127	0	0	0	1.3362146581	0	0.7685942255	0	1.6149258764	0	0	0	0	0	0.5374810498	0	2.3654898509	0	0	0	0	0	0	0	1.7946785771	0	0	0	0	0	0
1.1.1.292	5.0599698977	4.0753812186	2.491313669	16.6454508243	7.1632392171	16.748911589	15.8979357639	6.9006288251	9.8813413791	5.0773993745	25.3821572773	33.964929747	19.7577315824	4.5938486023	12.0244794243	6.6901233219	12.6207771609	10.3008878354	16.7614192005	21.4919338932	13.1483664877	7.1215295856	15.805923633	18.0809713705	20.7787893972	8.1486780646	15.290304584	17.8941374356	26.9837229159	9.1395697821	16.9157081961	9.3929189054	3.9698227016	11.6324146333	12.8062720625
1.1.1.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7900465274	0	0.5767901366	0	0	0	0
1.1.1.298	32.3441575099	2.0939680386	0	59.337716182	0	12.2965568018	0	29.851288801	0	0	0	0.3941685831	0	0	0	0	0	1.2167299734	0	0	0	1.1862977181	0.9416837495	1.4716398775	4.86808238	0	0	3.9496907692	2.2998057718	2.7611445481	3.1117295951	0	4.4539793915	13.8705763271	6.0300104919
1.1.1.3	209.151721219	166.5320920481	147.2087761712	351.6771096614	264.0262704207	249.9692923306	239.419416414	208.0340898515	276.6628462429	187.5078720796	216.6204187556	221.1285160635	177.0006599802	230.5519712786	202.4364497849	119.6229653614	184.4473179628	147.7918703652	208.8454630183	216.5401664408	170.6037498916	274.4474625929	246.8082803146	233.7079991572	192.6186663901	219.3004900889	163.220776306	260.6964651167	176.9110383618	179.3709250537	253.693943873	239.630389256	198.8206532697	282.7924238551	209.6642017609
1.1.1.30	0	0	0	3.8499861225	0	0	0	0	0	0.5243061846	0	0	0	0	0	0	0	0	0.8425378619	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5328763673	0	0
1.1.1.300	1.5729921799	0	0	0	0	3.5630871398	1.4739363601	1.5472804899	3.9333371443	1.7849515148	0.5276540046	6.1153863441	2.9007168743	0	0	2.1883324086	0.8318694833	0	0.3643702701	0	5.486389574	0	0	1.7959553724	0	0	0.9295332826	0	1.5647951373	2.5432854584	0	2.134080018	0	0	0
1.1.1.301	0	0	0	0.6916550408	0	0.8866324415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0170766131	0	0	0.7704705171
1.1.1.302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.303	58.3293418163	7.1999109098	2.8908494228	74.4108767765	123.3927443137	4.0567093298	101.6107863854	26.6105110429	353.3828357619	16.7505272553	402.9236886185	47.7904169803	66.0898123233	437.900263382	97.6904727173	4.7044049921	99.0239074861	11.197153213	188.02271443	256.0126528642	9.8817378948	43.3585684651	31.6984595641	397.8387673125	90.6216593381	60.062380673	22.2312802408	355.0195214751	84.0254166536	215.6125726613	307.8986112295	395.0921582173	28.0696945045	273.45252361	10.4389774955
1.1.1.304	63.2244213301	16.8154045099	22.0623522106	58.1203403924	107.8044595707	22.29129222	110.2336038081	17.3304334235	374.57781683	81.5504869027	409.1436040108	58.0343029234	71.4786117252	463.1586134528	113.54922855	32.8647620064	68.8369875767	41.6620328268	193.2947548794	271.6820170798	29.739643826	64.9406387764	68.3229217218	397.3513598954	105.0787755848	127.8695017741	37.5501668971	329.947825137	97.9694692545	219.4070219987	314.6351916017	441.3914268439	82.3146518985	264.2360742343	29.5371817468
1.1.1.305	11.1611756336	0	0	21.0635097929	0	6.7008414498	0	12.8114771043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6715663064	0	0	1.9244093533	0	0	2.3105810226	0	2.1508708344	6.2932375984	1.9529423911
1.1.1.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.308	0	0	0	0	0	2.0513569181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.31	3.8868974051	2.4414997871	2.6944799117	2.3698697341	0.7937562232	2.5172806268	2.2668381271	0	4.7844527276	2.9148607356	0.6925423255	1.2717361265	3.5288036024	0	0	0	0	1.604304899	2.8009101818	1.1892918555	2.8184650333	2.09555749	1.0970295006	1.5270111297	1.5600812167	1.5225052576	1.5864587985	0	2.6504465543	0.8714488191	2.0828599831	1.2409412094	2.0286477569	0	2.4399980721
1.1.1.310	0	1.2437578447	1.3716069554	4.2191547391	0.9241733546	1.3086927171	0	5.0384475737	0	1.6005358402	0	0	1.170277441	0	0	5.8557589801	0.4549860692	0.6172608461	2.3486994065	0	4.8741827452	2.8914818737	0	0	1.8556883974	2.7786674271	1.3013492591	0	3.6200204531	0	0.2909248496	0	0	2.8971956498	1.3033772687
1.1.1.311	0	0	0	0.926532419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6437913568	0	0	0	0	0	0	1.506050498	0	0	0	0
1.1.1.313	0	0	1.0447267636	0.9716830892	1.7001186848	0.8366581557	1.2300182126	0	0	0	0	0	2.9417799997	0	0	0	0	0	0	0	1.4153272753	0	0	0	0	0	0	0.8201941591	0	0.5090312279	0	1.2834606771	0	0	3.0347640784
1.1.1.316	0	0	2.6747175839	0	0	0	1.3993734639	0	0	0	0	0	4.6365271697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4043648313	0	0	0	0	0	0	0
1.1.1.317	68.6916445829	66.0896838116	42.5734363892	23.0910084111	52.428901127	57.8793280135	31.7165315328	117.4688910737	3.8862517594	82.7525728576	1.9996069719	100.33636133	24.1878285312	4.9045431526	48.6441510363	28.3567849677	71.6038585855	55.8641410521	15.3750236321	3.463109932	40.0394919196	216.8552704622	101.4024757907	7.9288213762	14.9416845164	38.1083187173	94.2931188547	9.9665233627	62.0815649551	33.2775864439	2.0903330611	31.1516392177	85.5080592939	11.4347799681	75.9333656388
1.1.1.320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9114268336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4484016765	0	0	0	0	0
1.1.1.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1353740098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.329	0	2.1346298693	0	0	0	1.1290136821	1.9947356154	3.7236896062	1.8547050591	0	0.6523927737	0	0	0	0	0.796814955	0	0	0	0	0	0	0	0	0	0	0	1.2170621019	0	1.0345878574	0	0	0	1.5071227941	0
1.1.1.331	0	0	0.7288186743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.333	0.9664035615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.334	0	0	0	0	0	0.6335201125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0881480299	0.5793013562	0	0	0	0	0
1.1.1.336	14.3663193065	4.7407401931	4.268514828	41.8899513718	2.7241303709	13.8743868793	4.8226349308	14.868967254	6.0300366072	3.4337580597	1.7453261797	2.2414787038	1.9958765508	1.5359806038	1.9101206143	12.8759932312	1.9113845742	2.5900406684	11.5243821541	13.3312056509	3.9279148659	7.0223823782	4.4760263366	1.5579051186	12.9462867903	4.4709395937	4.3963107989	7.8013911072	7.149206942	2.7182877621	10.2266055049	0.5305796893	5.7532783814	11.2865460755	8.0396123968
1.1.1.337	1.0007604525	1.9363049762	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3552258487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.339	0	0	0	0	0	0	0	0	0	0	0	0	5.298561073	0	0	0	0.9508322966	0	2.1581666826	0	0	0	1.3940507228	0	0	2.0927394553	0	0	1.2454926984	0	1.9871610369	0	0	0	0
1.1.1.34	0	0	0	0	0	0	0	1.5088514998	0	0.6034398487	0	0	0	0	0	0.6682670407	0	0	0	0	0	0.9201803354	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3448784509	0	0
1.1.1.346	24.5046364119	0	8.331357887	42.4354810503	4.2738058976	16.1241556223	3.9907088646	30.4404805821	1.8964275697	7.7135241721	2.1506234422	2.6949394337	10.1007177958	0	6.2603857284	6.0713222348	7.1260914163	2.5236516192	5.2578769294	2.063659827	6.7312068753	1.6528107966	3.0749336818	1.5091636293	5.4407125668	3.3973165	4.2075344977	7.4946255048	8.9753568104	6.1111614983	4.3792171457	0	6.3982268036	21.7166124006	6.1569807165
1.1.1.35	21.4529498808	15.9885615945	37.2568249006	74.4489522595	23.2824866445	35.4525347144	1.7181596362	23.6176784838	1.1886184646	107.0994205149	6.2451221729	8.2311384601	7.1467126393	39.5695205729	23.7510870077	41.3233133205	12.8252913532	49.3539822074	4.1961739776	0.613565549	33.064342555	26.1012637007	118.0480889188	2.4322985833	12.6828954224	139.3290387957	34.6518102004	11.572910538	59.5849033778	3.9874524118	5.7031953833	70.0315341058	120.5086266936	18.2057038962	46.5060550199
1.1.1.350	12.0569715794	0.9725201522	3.6681076495	36.2567430366	11.2878842427	11.2370035794	14.3458767321	11.7903995494	8.8720305131	1.8283625981	2.7239481692	0	3.3935663251	0	0	2.017988124	0.7944914152	0	8.0281203632	1.6946987337	2.1062316992	0	3.0090486049	1.5507297616	3.8686254223	4.1964860391	1.3307044974	6.0575567427	4.6324439598	3.1653837203	3.7299150425	3.0512052487	5.0065916114	14.5199061737	8.1101283484
1.1.1.353	13.5968971148	13.540806629	7.7952011516	9.0144872487	11.1711717746	8.1006625699	6.6816115913	0	0	6.0797050458	1.2574896353	3.4357392974	6.3743985822	0	17.3527611778	10.9886321574	6.741900513	3.6221959829	4.7336118754	2.9037969108	13.0207119317	0	9.5214968871	2.511851206	5.739467294	3.3544870366	9.9313377801	0	5.0648894642	8.1473739172	3.1883544706	0	9.5043031759	2.4016027036	15.9932490876
1.1.1.356	0	0	0	1.8545826986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.36	2.4350491828	0	0	0	1.696010648	0	0	0	0	0	2.4412307472	0.816508234	0	0	0	0	1.5493728264	0	1.7582549334	0	1.9527711311	0	1.5590505388	0	0	0	0	0	0	0	0.5440225253	1.5464271685	0	0	0
1.1.1.361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.362	0	0	0	0	0	0	0	0	0.8040025447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.363	0	0	0	0	0	0	2.3092396669	2.2031172217	0	0.7944356608	0	0.811516263	0	0	0	0	0	0	0	0	0	0	0	0.3790930734	0	0	0	0	0	0	0	0	0	2.6077406689	0
1.1.1.365	0	0	0	0	0	3.0464054107	0	0	0	0	0	0.5686241219	0	0	1.4628856369	0	0.1637947594	0	0	0	0	0	0	0	0.5056025065	0	0	1.8756052737	0.4790988986	0	0.5743039722	0	0	0.8224335365	0
1.1.1.367	7.6676210977	2.6922697673	2.7286027634	11.0020965621	5.1255635365	11.326926449	8.7735284632	0	4.3262701173	6.9221430702	4.211520164	4.4653286451	15.9140411017	2.4071297007	6.4892925819	3.5859107641	1.998179432	0	4.321386641	8.6784776849	8.9529719646	4.5458504002	9.0516430365	3.0423193679	6.9278203113	6.4392344691	1.045946767	13.4997670756	4.8580698331	2.1097174793	10.7041420998	3.7263561721	1.1816923627	4.8678973245	7.1498589346
1.1.1.369	0	0	4.356050739	0	1.6287684665	0	0	0	0	0	0	0	0	0	0	0	5.5233428898	0	0	0	5.6157889776	0	0	0	0	0	0	0	5.8569757867	0	0	0	0	0	0
1.1.1.37	60.7982244846	30.1100982056	28.1670810212	76.9994414	5.9006265367	56.9156055875	19.2136492375	51.7351905398	8.3332695053	24.8094722286	1.7502438547	8.5283253848	30.0476720832	1.6783880914	21.4636630585	18.5822897861	14.6699827096	23.8360734404	1.2578575392	2.7835157238	39.6336916047	9.3676489924	6.2007875539	1.2810019745	15.686848322	24.4491366582	12.3728855696	14.2102975852	15.7189701258	10.3328765654	23.5440376235	0.7151649398	22.5534200618	31.270400614	20.0230664092
1.1.1.370	0	0	0	0	0	0	0.9729423592	0	0	0	0	0	0	0.4625954366	0	0	0.5843969064	0	0	0	0	0	0	0	1.0086065575	0	1.6209790203	0	0	0	0	0	0	0	2.8525934553
1.1.1.371	16.4505897636	0	3.3975218446	29.2053692895	16.5653502434	1.8174263427	19.3759865858	0	0	10.5978935832	9.746996801	11.9847111342	14.7708348329	8.2825190407	12.5854348973	5.8159700335	9.1101555585	8.6498151238	10.0575505887	29.8342121817	16.9616523664	2.5458774482	11.1449193219	5.8933860677	46.6147852345	12.5566501527	6.8340836481	2.133333096	9.4608963277	6.9761114653	28.6045335075	0	13.9795235425	17.380772918	9.6605867012
1.1.1.372	0	0	0.9651922984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8934402808	0	0	0	0	0	0	0	0	0	0
1.1.1.373	9.7086393539	0	0	27.1277849072	1.2817414175	11.0499680388	0	16.0987962325	2.2889968476	0	0	0	0	0	0	0	0.6440743081	0.8749683365	0	0	0	0	0	0	2.630610938	0	0	3.1504224358	0	0	4.4334107041	0	4.3678555254	10.7860168222	6.2314367116
1.1.1.377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.38	107.5088563111	62.3241395347	77.1823901539	195.6270855878	200.8826707569	107.989016384	215.6103124888	67.4546327274	383.6127332387	117.9041868265	468.757413455	94.0246809071	115.420254606	477.5011558151	159.7490799823	75.902969935	101.0648634937	70.0841811764	378.55962817	303.7189986494	143.8518476506	78.3222208174	133.5140439582	463.3819666319	147.9594907534	201.0124281298	79.6261510972	405.1864085037	165.915593532	276.7158348867	360.8080263392	443.3936004417	125.4787758608	340.8253735555	120.222245613
1.1.1.381	48.4129851208	5.6676678122	0.4693821409	50.9605754956	66.1830503091	12.2491242643	78.4877941018	16.5383478301	273.130086751	0	326.6643231015	33.5447119257	39.4402780726	335.2355038476	74.9240535606	1.4356844006	40.448106239	6.7910341444	87.7372676988	174.65333596	2.5231498648	21.9399138797	7.7268892167	320.7653948573	68.5289614356	32.7074165489	8.8733810868	277.6791196522	58.0991273287	164.9074936633	243.7611413011	277.3842188362	10.7969854583	231.6469787494	5.4645813091
1.1.1.382	76.7537756773	76.2598456171	45.5040935549	51.1841682874	50.9610934704	57.0100318282	54.3257555564	66.0358681668	19.6788268112	66.6149696613	4.3099207686	55.7868522607	47.4691616168	15.3336661022	53.6085202364	58.7025806549	58.203539518	53.3312648942	18.3340612644	16.7944087344	45.2874492823	109.2849690724	70.1428903218	11.2106965133	50.9875375806	34.9879087292	75.4154249036	8.7290191243	59.4561944547	38.4096253296	34.5318079624	21.902880076	48.5253022407	20.7504055528	65.8319431275
1.1.1.383	4.3434809178	3.3981774458	2.7570291381	2.2680809527	4.8427012567	1.5291885066	6.8696648662	6.8678728214	3.4661954856	4.4729973964	3.7779860001	9.4137778129	4.2769965935	1.2041287053	4.9809708763	3.9643360286	2.1039131598	3.2916674459	6.3092941714	0	5.946328113	0	2.2681767152	2.1553881209	1.1356040739	4.0528629875	5.3279624596	4.4197334872	8.6845738337	2.7951083591	3.7283007663	2.8127856055	8.8410575857	1.4550134483	4.4352461653
1.1.1.385	1.729868157	31.5079157787	16.9650039196	5.3628327637	4.9832754104	12.676428331	0	18.5716022402	0.5599265888	39.481664221	3.3172701328	1.8481352502	0	17.8738849528	12.6738713193	12.181015574	3.3099462939	15.8818706054	0	0	16.0462075754	9.7455718603	38.1329761654	0	0	68.937264778	13.6035277178	0	20.4993067252	0	2.6233381268	20.249187642	42.8069532991	0.6843145182	22.8953013503
1.1.1.387	0	0	0	1.0478640453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.39	14.73633384	7.3836342723	15.5178819496	6.057560815	11.0162244195	24.2139024036	18.068551371	1.9893663507	12.5370817718	15.9363050872	2.4399486686	8.8781134458	19.1304580192	5.9484656513	16.3649255735	15.3237105433	5.4132124846	18.7245882365	14.4793544216	3.827864008	8.734763314	6.4174168098	11.2132900841	4.6846704967	15.268642625	13.8653898034	23.8394898059	14.8737897886	16.4392987159	7.6066056352	4.9473054924	5.3413636513	8.7534330054	12.4385096781	11.9635233116
1.1.1.392	1.09860738	0	1.2222332799	2.3520140083	2.5348415204	3.5195785089	5.1273813903	0	1.819666785	0	5.7749658001	0	4.7409909899	0.9074182368	2.4266358244	0.9416295847	0.8456544261	1.9219926803	0	0	4.184790452	0	0.6219906071	0	1.9862074378	4.392527436	2.3124212326	2.515915601	3.5658403534	1.8335220332	0.4712542832	0	0	2.6553738831	1.5172001635
1.1.1.393	1.0030716925	1.0958415329	0.9616608396	3.5721989083	9.15573796	7.3535267543	8.1406267385	0	3.5347843584	0	12.8532439007	0	4.8531820318	1.6616171609	1.0208294172	0	0.7778408768	0	1.2729481865	3.7073212799	11.1437091368	0.8850571452	0	0	1.3253811641	2.6645281418	0	2.6585305879	0	0	1.70583994	0	3.4129011684	1.8792717381	3.448831937
1.1.1.395	38.5583758234	1.7463163731	6.5037974516	19.1310518032	24.0457049099	4.9849394799	19.6898187038	2.1844238018	9.0348506198	6.4325846626	45.2519817512	21.3051096813	15.8149440042	6.4457766117	9.2025985385	6.2749635519	7.7973054155	2.7172672383	14.7743904061	25.1554848979	21.6857017833	13.2154422398	16.958183323	8.6638632405	69.9445977021	10.3931727457	10.5921881015	21.7594648899	33.5379418452	14.3410354571	46.9138930374	0.8640271673	19.9070908063	12.9300122323	25.977400358
1.1.1.399	70.9212310206	88.531096154	43.9407775675	39.4965726691	52.6722585547	57.0157062336	38.6026824069	126.3289089303	5.7361224839	59.1623047649	0.7449549686	76.7225972486	29.5657555451	4.4002699984	41.5577986804	30.6541783422	79.6858332779	67.1741842118	8.5762764847	0	40.0119264999	186.4538929133	99.7651736961	9.3397363525	10.4657047394	30.4854692651	94.8069873412	4.6851669957	64.7809213212	36.0818293916	2.6220384404	20.9153478451	81.8382173351	17.9805554744	78.8641027842
1.1.1.4	47.4880741239	13.0855616679	23.0755823963	48.0337259884	97.166055025	12.804436948	99.5425960489	7.9190161265	344.5089512653	70.8094495116	403.8105075074	45.1126711775	67.390456053	456.8315459279	108.2100816677	32.564543209	54.2860647352	41.2931297232	111.416680168	257.9766784055	19.6106424378	47.3070565822	62.8014734769	370.3176719061	94.0104931087	119.3067154438	27.9819429257	305.5401457199	92.401643822	213.4359372866	300.9053578783	431.4571666949	74.1509978291	255.1658667064	19.141418312
1.1.1.40	41.0475158065	58.4405451081	54.3138866414	136.1066476484	69.2401239732	90.4703275008	82.6158037382	12.2468601447	61.1099640353	102.0655244161	59.6346972083	43.4549789337	48.7182519286	58.8294089369	57.2884205157	51.5779152391	24.6502989875	43.2139868763	49.6932515844	63.5671557376	71.5089574003	42.2004745296	106.4900992302	39.5700290684	56.0191355633	131.1604739634	52.5001359722	59.0191450666	75.5860477142	30.9175084621	70.1772283679	82.7887242399	92.3677053282	59.3396457824	102.117777949
1.1.1.405	0	0	0	0	0	0	0	0	0	0	0	4.4180648348	1.2939512312	0	0	0.8671263455	0.6105147627	0	0	1.5497795795	0	0.530977136	5.0810764842	0	3.8673634122	1.0281090649	1.5411143813	6.6041907697	0	0	4.4686375082	0	0	0	0.9567279017
1.1.1.408	0	0	0	0	0	9.6250925143	0	16.8568463504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9585989786	0	0	0.468061525	0	0	0.5547384229	0	0	0	0
